comparison,resolution,frames,ssim_mean,ssim_std,psnr_mean,psnr_std,lpips_mean,lpips_std,flip_mean,flip_std
1440p_DLAA_Consistency,1440p,241,0.8587481621884706,0.022639430529842776,27.86105580941238,1.5741589128641895,0.13183918063571345,0.026023615353143303,2.9879897016707297,0.5365904346542291
1080p_DLAA_Consistency,1080p,241,0.8420238893061752,0.024656261249695378,27.035157039257086,1.7931597544132802,0.14292394867576505,0.028768688010971714,3.365019365464998,0.6657989659842526
4K_DLAA_Consistency,4K,241,0.864891007975424,0.023994103178069652,27.756712204753104,1.9591100719064989,0.14902448122432124,0.04493365965531405,3.1100888702384664,0.6801836950650458
