game,resolution,mode,comparison_type,comparison_name,frames,ssim_mean,ssim_std,ssim_min,ssim_max,ssim_median,mse_mean,mse_std,mse_min,mse_max,mse_median,psnr_mean,psnr_std,psnr_min,psnr_max,psnr_median,lpips_mean,lpips_std,lpips_min,lpips_max,lpips_median,flip_mean,flip_std,flip_min,flip_max,flip_median,optical_flow_consistency_mean,optical_flow_consistency_std,optical_flow_consistency_min,optical_flow_consistency_max,optical_flow_consistency_median
blackmyth_medium,4K,Consistency,consistency,4K_DLAA_Consistency,846,0.6899934517787704,0.0666277378393876,0.4995543658733368,0.9999675750732422,0.6950221359729767,357.222271096427,146.5390342616638,0.0109040634706616,899.6256713867188,338.3340759277344,23.11939502246846,3.093218938545633,18.590185210601604,67.75491990081106,22.83734710542926,0.2147858121588023,0.0539664184849923,1.4133434888208283e-05,0.3859195411205292,0.2157105803489685,6.051952321384538,1.509501782717959,0.0015792466001585,9.09123420715332,6.255905866622925,6.252795236553976,6.21470242578962,0.0002154849626938,44.54666152037362,4.426418304819535
cyberpunk_low,1440p,Consistency,consistency,1440p_DLAA_Consistency,399,0.8641485204373983,0.0684804092575504,0.6269973516464233,0.9749488830566406,0.8746207356452942,333.3547264424183,316.7623706417331,27.03207778930664,3141.8837890625,238.9918212890625,24.297531331162944,3.447803902462302,13.1589024340465,33.812009323445594,24.346973219691694,0.1368916283518001,0.0553746586853446,0.0382078848779201,0.3659513890743255,0.1261902153491974,5.201579577343207,2.388709442498753,0.8813778162002563,22.425382614135746,4.864068508148193,32.587284310841035,52.47806829015065,0.149978636828763,736.88305663999,21.123626708976076
cyberpunk_low,1080p,Consistency,consistency,1080p_DLAA_Consistency,398,0.8276984543357063,0.0752834405978774,0.6083106398582458,0.9506902694702148,0.8417528867721558,367.49327744910465,278.96332740165184,59.979454040527344,1519.4844970703125,288.0027313232422,23.541743913244524,3.0331533848790495,16.313840874300094,30.350778525665337,23.536844892969206,0.1419547974277081,0.0466229459557453,0.0588444732129573,0.3393675088882446,0.1366113945841789,5.551640657024767,2.036854759473854,1.308820724487305,15.597698211669922,5.227041482925415,25.509133388029586,48.29813903918991,0.1206054619949554,746.987304700339,13.667327879698234
forza_extreme,1440p,Consistency,consistency,1440p_DLAA_Consistency,541,0.7828310350173062,0.0854445921764116,0.5534867644309998,0.973642349243164,0.7863211035728455,539.4778461068483,461.29297136373384,12.543793678283691,2801.69921875,375.8414306640625,22.320303827039947,3.822788719046304,13.656588518484762,37.14651458792837,22.38075708261952,0.1894404359829789,0.0820583251295565,0.0270205494016408,0.4103624224662781,0.1808724552392959,6.549243089011328,3.271740243281101,1.2361146211624146,18.84678077697754,5.808689594268799,36.66958170921475,60.693609553475646,0.0388183596917315,574.6820678664285,18.06604004538167
forza_extreme,1080p,Consistency,consistency,1080p_DLAA_Consistency,542,0.7483583733824346,0.0801071944957527,0.5708125233650208,0.9697028398513794,0.7398720383644104,710.6195168072887,497.1331472399972,14.508723258972168,4170.28759765625,635.4230651855469,20.832717943585543,3.7717625251105806,11.92914354390993,36.51451163866368,20.10017411719226,0.2102480148003055,0.0705271337813289,0.0265549607574939,0.402348130941391,0.222377210855484,7.812176754993706,3.222692698594505,1.4482026100158691,26.732837677001953,7.554201126098633,40.43338137041055,75.30379016664595,0.0175170965400184,911.4174194479476,21.409118648425988
forza_extreme,4K,Consistency,consistency,4K_DLAA_Consistency,541,0.6767663164632378,0.0653046548773105,0.5381485819816589,0.8458343148231506,0.6744680404663086,1335.4480181286824,658.7751025227402,364.36529541015625,4465.66943359375,1166.162841796875,17.33658622806756,1.985538790696325,11.631937891274667,22.5154335571081,17.463211617692277,0.3488268249576942,0.0637852097501263,0.1899020671844482,0.5250330567359924,0.3510066270828247,11.803366130469248,3.700525645933864,5.189079761505127,30.404905319213867,11.159354209899902,94.53291380199094,142.31617847362625,0.1224670244865819,1537.2305298031938,52.91442868437889
forza_motorsport_ultra,1440p,Consistency,consistency,1440p_DLAA_Consistency,179,0.895794301059659,0.027654869467593,0.8237284421920776,0.9856747388839722,0.8980299830436707,192.75135182002404,124.0050790845525,4.53764533996582,704.4881591796875,149.78823852539062,26.114354759182625,2.7857969315232327,19.65206662849276,41.562498122266554,26.37602647264518,0.1514371775465304,0.0237662290409859,0.0281611159443855,0.2309015393257141,0.1489708125591278,3.503514146338628,0.9170726781624938,0.2894394993782043,7.227834701538086,3.2745730876922607,27.63673013016935,37.001516881751826,0.1337890584238437,203.3218994291966,12.73638917078796
forza_motorsport_ultra,1080p,Consistency,consistency,1080p_DLAA_Consistency,179,0.8417740587415642,0.0362351335247625,0.7241073250770569,0.9543209075927734,0.8429836630821228,371.3707355360745,250.50749235284457,8.373990058898926,1799.8262939453125,321.04791259765625,23.31773281680416,2.972012036906859,15.578497686653511,38.901479198808744,23.065105103197,0.2185200634074277,0.0421422009660796,0.0526759438216686,0.3816597461700439,0.218430757522583,5.4096475120363285,1.7824023661203707,1.0570300817489624,15.553842544555664,5.175238609313965,29.52832494592863,41.423799064324264,0.0001983618415408,358.26745605606595,16.48159790074186
forza_motorsport_ultra,4K,Consistency,consistency,4K_DLAA_Consistency,179,0.8609029194496197,0.0346139985047694,0.7729758620262146,0.9863136410713196,0.8597204089164734,271.6491286348364,164.38048543290742,1.5948320627212524,1274.0067138671875,222.808349609375,24.584346624074048,2.970207678590659,17.079086441811462,46.10365402674304,24.651488991358235,0.1842410819781892,0.0331908338199524,0.0209318734705448,0.3125163912773132,0.1836212575435638,4.297577474037362,1.1979582358382022,0.232694923877716,10.762667655944824,4.132843494415283,31.519244912768503,44.356594300128826,0.0364379648806334,309.81921384823795,12.79818726590895
rdr2_ultra,1440p,Consistency,consistency,1440p_DLAA_Consistency,792,0.5004225491800092,0.1573903612481435,0.186980664730072,0.957597315311432,0.4706390649080276,1654.6686158144112,1039.1610205012416,15.400816917419434,6287.939453125,1538.697021484375,17.31204812248138,4.208699495471239,10.145720096591267,36.25536602803022,16.25927252005456,0.4508465940739508,0.1607367873868351,0.0252789817750453,0.7279014587402344,0.4699319452047348,16.32297126316663,7.575655921053253,1.0737444162368774,42.95714569091797,15.767149925231934,140.19273712002274,202.88934477362724,0.0036926201570395,1137.9987488134152,56.62020870026271
