frame_index,timestamp,ssim,mse,psnr,fps,fps_interpolated,lpips,flip,optical_flow,resolution,comparison
240,4.0,0.8526867628097534,202.24468994140625,25.072032331023642,97.1,False,0.21644240617752075,4.297323703765869,26.3955230687383,1080p,1080p_DLAA_vs_Quality
250,4.167,0.844524621963501,217.4740753173828,24.756728679343034,101.4,False,0.21781399846076965,4.345480918884277,10.360015869521618,1080p,1080p_DLAA_vs_Quality
260,4.333,0.8608492016792297,207.5654296875,24.959253380217554,4.0,False,0.19993668794631958,4.215537071228027,3.8809051572448823,1080p,1080p_DLAA_vs_Quality
270,4.5,0.8475960493087769,242.65106201171875,24.280981644343278,98.6,False,0.21268552541732788,4.526357173919678,21.719024662805055,1080p,1080p_DLAA_vs_Quality
280,4.667,0.8516626954078674,224.71864318847656,24.614412568599377,101.6,False,0.21135729551315308,4.362817287445068,0.6120910673626838,1080p,1080p_DLAA_vs_Quality
290,4.833,0.8538320064544678,202.9759063720703,25.05635871480149,101.5,False,0.1953456997871399,4.161688804626465,13.007995604886673,1080p,1080p_DLAA_vs_Quality
300,5.0,0.8479449152946472,243.9918975830078,24.25704956223506,102.0,False,0.21086560189723969,4.4991455078125,10.06655883659127,1080p,1080p_DLAA_vs_Quality
310,5.167,0.8516833782196045,244.5859832763672,24.246487959851116,100.7,False,0.2021763175725937,4.360615253448486,7.84947204431208,1080p,1080p_DLAA_vs_Quality
320,5.333,0.8408260345458984,246.93624877929688,24.20495514397686,101.6,False,0.213942289352417,4.663636684417725,21.60710142937603,1080p,1080p_DLAA_vs_Quality
330,5.5,0.8206194639205933,311.5832824707031,23.195062126552276,102.9,False,0.21413862705230713,5.107975959777832,34.71604919188681,1080p,1080p_DLAA_vs_Quality
340,5.667,0.8269131779670715,262.6281433105469,23.937390974938594,101.3,False,0.20479029417037964,4.704280853271484,38.051956169304816,1080p,1080p_DLAA_vs_Quality
350,5.833,0.8361878395080566,225.0587615966797,24.607844360660955,99.5,False,0.19762781262397766,4.413693904876709,3.5606842120025703,1080p,1080p_DLAA_vs_Quality
360,6.0,0.8415953516960144,244.1267547607422,24.25464982891842,101.9,False,0.19915680587291718,4.472188472747803,5.477218638916241,1080p,1080p_DLAA_vs_Quality
370,6.167,0.8421841859817505,271.44940185546875,23.793914718522867,101.7,False,0.20328889787197113,4.6146016120910645,11.5493011562437,1080p,1080p_DLAA_vs_Quality
