frame_index,timestamp,ssim,mse,psnr,fps,fps_interpolated,lpips,flip,optical_flow,resolution,comparison
0,0.0,0.8115884065628052,310.1949768066406,23.21445600152481,183.0,False,0.26440101861953735,6.153300762176514,,1080p,1080p_DLAA_vs_Quality
10,0.167,0.8063786029815674,282.3107604980469,23.62352928927646,183.0,False,0.2684608995914459,5.984643936157227,,1080p,1080p_DLAA_vs_Quality
20,0.333,0.7850566506385803,337.47003173828125,22.848451485262462,183.0,False,0.28894340991973877,6.472630023956299,25.858505241253624,1080p,1080p_DLAA_vs_Quality
30,0.5,0.7711772322654724,399.1639404296875,22.11929059664779,183.0,False,0.304544597864151,7.053680896759033,19.06455993065714,1080p,1080p_DLAA_vs_Quality
40,0.667,0.7593525648117065,386.87481689453125,22.255099000525725,183.0,False,0.3015572726726532,7.169037342071533,8.38934324650333,1080p,1080p_DLAA_vs_Quality
50,0.833,0.7543845772743225,347.4886474609375,22.721397402169067,183.0,False,0.2895914614200592,6.957740783691406,10.782058702163738,1080p,1080p_DLAA_vs_Quality
60,1.0,0.7511675357818604,333.7812805175781,22.896183844140978,178.0,False,0.25671321153640747,6.648856163024902,14.447036735248787,1080p,1080p_DLAA_vs_Quality
70,1.167,0.752245306968689,323.3680725097656,23.0338322290213,178.0,False,0.2444925457239151,6.384381294250488,11.562286365875138,1080p,1080p_DLAA_vs_Quality
80,1.333,0.7577994465827942,297.94342041015625,23.389465616797295,178.0,False,0.2192973494529724,5.8696980476379395,4.16502380230196,1080p,1080p_DLAA_vs_Quality
90,1.5,0.7578258514404297,313.79876708984375,23.164291279494634,178.0,False,0.21048526465892792,5.723714351654053,18.410964970549855,1080p,1080p_DLAA_vs_Quality
100,1.667,0.7287858128547668,354.084716796875,22.63973178967254,178.0,False,0.21516500413417816,6.107363224029541,19.18196106762801,1080p,1080p_DLAA_vs_Quality
110,1.833,0.7242478728294373,366.2945556640625,22.49249897192792,178.0,False,0.2199399173259735,6.253301620483398,26.362182630103007,1080p,1080p_DLAA_vs_Quality
120,2.0,0.7080504298210144,399.8841857910156,22.111461314268134,169.0,False,0.2301015555858612,6.655283451080322,23.766601588177537,1080p,1080p_DLAA_vs_Quality
130,2.167,0.7023720741271973,421.6880187988281,21.8808909905977,169.0,False,0.2439967542886734,6.83705997467041,27.573699961936484,1080p,1080p_DLAA_vs_Quality
140,2.333,0.6944959163665771,439.58978271484375,21.700327712068365,169.0,False,0.23914921283721924,6.884893894195557,23.346710190514898,1080p,1080p_DLAA_vs_Quality
150,2.5,0.7047563791275024,419.7745361328125,21.900642704815073,169.0,False,0.2117629051208496,6.5002946853637695,4.982635481123452,1080p,1080p_DLAA_vs_Quality
160,2.667,0.6981925964355469,436.4588317871094,21.731370749589,169.0,False,0.2086835503578186,6.574952125549316,4.442901570310653,1080p,1080p_DLAA_vs_Quality
170,2.833,0.7149845361709595,391.00848388671875,22.208941802873518,169.0,False,0.19543440639972687,6.171250343322754,1.4085083441920574,1080p,1080p_DLAA_vs_Quality
180,3.0,0.7153143286705017,400.4767150878906,22.105030908916508,169.0,False,0.18859544396400452,6.172252655029297,5.23004150866052,1080p,1080p_DLAA_vs_Quality
190,3.167,0.7275605201721191,372.1434631347656,22.423699660485074,169.0,False,0.17549841105937958,5.8828020095825195,5.479003865582399,1080p,1080p_DLAA_vs_Quality
200,3.333,0.7175753712654114,378.5350341796875,22.34974280342788,169.0,False,0.17286469042301178,5.928562164306641,4.8393860549848,1080p,1080p_DLAA_vs_Quality
210,3.5,0.7290624976158142,343.259765625,22.77457459251268,169.0,False,0.16116000711917877,5.501738548278809,2.986328242509387,1080p,1080p_DLAA_vs_Quality
220,3.667,0.7717376947402954,247.7559814453125,24.190562126355815,169.0,False,0.14602752029895782,4.6942009925842285,7.6258851506314045,1080p,1080p_DLAA_vs_Quality
