comparison,resolution,frames,ssim_mean,ssim_std,psnr_mean,psnr_std,lpips_mean,lpips_std,flip_mean,flip_std
1440p_DLAA_Consistency,1440p,704,0.8152668621306393,0.09305890023016554,22.97302235534212,5.863324473669757,0.19898770188658751,0.08447235984634793,6.4251723102378575,6.036505311262892
1080p_DLAA_Consistency,1080p,705,0.8638414194820621,0.10591861785844156,25.523333576491858,6.340612868943361,0.1461838698609078,0.07718331641856482,4.9156496565392676,4.864067894876969
