resolution,n_games,n_frames_total,ssim_consistency_mean,ssim_consistency_std,ssim_within_variance,ssim_mdd_2std,ssim_mdd_3std,psnr_consistency_mean,psnr_consistency_std,psnr_within_variance,psnr_mdd_2std,psnr_mdd_3std,lpips_consistency_mean,lpips_consistency_std,lpips_within_variance,lpips_mdd_2std,lpips_mdd_3std,flip_consistency_mean,flip_consistency_std,flip_within_variance,flip_mdd_2std,flip_mdd_3std
1440p,1,179,0.895794301059659,,0.02765486946759302,0.05530973893518604,0.08296460840277906,26.114354759182625,,2.7857969315232327,5.571593863046465,8.357390794569698,0.15143717754653047,,0.02376622904098592,0.04753245808197184,0.07129868712295775,3.503514146338628,,0.9170726781624938,1.8341453563249877,2.7512180344874815
1080p,1,179,0.8417740587415642,,0.03623513352476254,0.07247026704952508,0.10870540057428763,23.31773281680416,,2.972012036906859,5.944024073813718,8.916036110720576,0.21852006340742777,,0.04214220096607967,0.08428440193215934,0.126426602898239,5.4096475120363285,,1.7824023661203707,3.5648047322407415,5.347207098361112
4K,1,179,0.8609029194496197,,0.03461399850476948,0.06922799700953897,0.10384199551430845,24.584346624074048,,2.970207678590659,5.940415357181318,8.910623035771977,0.18424108197818923,,0.03319083381995244,0.06638166763990488,0.09957250145985733,4.297577474037362,,1.1979582358382022,2.3959164716764043,3.5938747075146065
