game,config1,config2,ssim_diff,lpips_diff,fps_diff,winner,tradeoff
cod_mw2_extreme,1440p_Ultra_Performance,4K_Ultra_Performance,0.023941465821690766,-0.07815121656002288,0.0,depends,fps_vs_quality
cyberpunk,1080p_Balanced,1440p_Balanced,0.251778329732503,-0.41103931303943486,0.0,depends,fps_vs_quality
cyberpunk,1080p_Balanced,1440p_Performance,-0.035494063950070376,0.07092924045432011,-0.20000000000000007,config2,both_better
cyberpunk,1080p_Balanced,1440p_Quality,0.2979099775281664,-0.45239492997197306,0.19999999999999996,config1,both_better
cyberpunk,1080p_Balanced,1440p_Ultra_Performance,0.24744398041623428,-0.41050891025027103,-0.4,depends,quality_vs_fps
cyberpunk,1080p_Balanced,4K_Balanced,0.0809979805159613,-0.1476027047191792,0.0,depends,fps_vs_quality
cyberpunk,1080p_Balanced,4K_Performance,0.292264737904667,-0.4549086786377957,-0.20000000000000007,depends,quality_vs_fps
cyberpunk,1080p_Balanced,4K_Quality,0.21688919445954236,-0.3837010418338842,0.19999999999999996,config1,both_better
cyberpunk,1080p_Balanced,4K_Ultra_Performance,0.07355444197397554,-0.1531854667087803,-0.4,depends,quality_vs_fps
cyberpunk,1080p_Performance,1440p_Balanced,0.32957860001758,-0.48892599434754497,0.20000000000000007,config1,both_better
cyberpunk,1080p_Performance,1440p_Performance,0.04230620633500659,-0.006957440853789992,0.0,depends,fps_vs_quality
cyberpunk,1080p_Performance,1440p_Quality,0.37571024781324336,-0.5302816112800832,0.4,config1,both_better
cyberpunk,1080p_Performance,1440p_Ultra_Performance,0.32524425070131124,-0.48839559155838114,-0.19999999999999996,depends,quality_vs_fps
cyberpunk,1080p_Performance,4K_Balanced,0.15879825080103827,-0.2254893860272893,0.20000000000000007,config1,both_better
cyberpunk,1080p_Performance,4K_Performance,0.37006500818974397,-0.5327953599459059,0.0,depends,fps_vs_quality
cyberpunk,1080p_Performance,4K_Quality,0.2946894647446193,-0.4615877231419943,0.4,config1,both_better
cyberpunk,1080p_Performance,4K_Ultra_Performance,0.1513547122590525,-0.2310721480168904,-0.19999999999999996,depends,quality_vs_fps
cyberpunk,1080p_Quality,1440p_Balanced,0.21184136212134186,-0.28639452887576566,-0.19999999999999996,depends,quality_vs_fps
cyberpunk,1080p_Quality,1440p_Performance,-0.07543103156123154,0.1955740246179893,-0.4,config2,both_better
cyberpunk,1080p_Quality,1440p_Quality,0.2579730099170052,-0.32775014580830386,0.0,depends,fps_vs_quality
cyberpunk,1080p_Quality,1440p_Ultra_Performance,0.2075070128050731,-0.28586412608660183,-0.6,depends,quality_vs_fps
cyberpunk,1080p_Quality,4K_Balanced,0.04106101290480013,-0.022957920555509992,-0.19999999999999996,depends,quality_vs_fps
cyberpunk,1080p_Quality,4K_Performance,0.25232777029350584,-0.3302638944741265,-0.4,depends,quality_vs_fps
cyberpunk,1080p_Quality,4K_Quality,0.1769522268483812,-0.259056257670215,0.0,depends,fps_vs_quality
cyberpunk,1080p_Quality,4K_Ultra_Performance,0.03361747436281437,-0.028540682545111107,-0.6,depends,quality_vs_fps
cyberpunk,1080p_Ultra_Performance,1440p_Balanced,0.333248769488086,-0.4801481073808438,0.4,config1,both_better
cyberpunk,1080p_Ultra_Performance,1440p_Performance,0.045976375805512615,0.0018204461129112115,0.19999999999999996,config1,both_better
cyberpunk,1080p_Ultra_Performance,1440p_Quality,0.3793804172837494,-0.521503724313382,0.6,config1,both_better
cyberpunk,1080p_Ultra_Performance,1440p_Ultra_Performance,0.32891442017181727,-0.47961770459167996,0.0,depends,fps_vs_quality
cyberpunk,1080p_Ultra_Performance,4K_Balanced,0.1624684202715443,-0.2167114990605881,0.4,config1,both_better
cyberpunk,1080p_Ultra_Performance,4K_Performance,0.37373517766025,-0.5240174729792046,0.19999999999999996,config1,both_better
cyberpunk,1080p_Ultra_Performance,4K_Quality,0.29835963421512535,-0.45280983617529313,0.6,config1,both_better
cyberpunk,1080p_Ultra_Performance,4K_Ultra_Performance,0.15502488172955853,-0.2222942610501892,0.0,depends,fps_vs_quality
cyberpunk,1440p_Balanced,4K_Balanced,-0.17078034921654173,0.26343660832025567,0.0,depends,fps_vs_quality
cyberpunk,1440p_Balanced,4K_Performance,0.04048640817216398,-0.043869365598360854,-0.20000000000000007,depends,quality_vs_fps
cyberpunk,1440p_Balanced,4K_Quality,-0.03488913527296067,0.027338271205550657,0.19999999999999996,depends,fps_vs_quality
cyberpunk,1440p_Balanced,4K_Ultra_Performance,-0.1782238877585275,0.25785384633065456,-0.4,config2,both_better
cyberpunk,1440p_Performance,4K_Balanced,0.11649204446603167,-0.2185319451734993,0.20000000000000007,config1,both_better
cyberpunk,1440p_Performance,4K_Performance,0.3277588018547374,-0.5258379190921159,0.0,depends,fps_vs_quality
cyberpunk,1440p_Performance,4K_Quality,0.25238325840961273,-0.45463028228820435,0.4,config1,both_better
cyberpunk,1440p_Performance,4K_Ultra_Performance,0.10904850592404591,-0.22411470716310042,-0.19999999999999996,depends,quality_vs_fps
cyberpunk,1440p_Quality,4K_Balanced,-0.2169119970122051,0.30479222525279387,-0.19999999999999996,config2,both_better
cyberpunk,1440p_Quality,4K_Performance,-0.005645239623499387,-0.002513748665822657,-0.4,config2,both_better
cyberpunk,1440p_Quality,4K_Quality,-0.08102078306862404,0.06869388813808885,0.0,depends,fps_vs_quality
cyberpunk,1440p_Quality,4K_Ultra_Performance,-0.22435553555419085,0.29920946326319275,-0.6,config2,both_better
cyberpunk,1440p_Ultra_Performance,4K_Balanced,-0.16644599990027298,0.26290620553109184,0.4,depends,fps_vs_quality
cyberpunk,1440p_Ultra_Performance,4K_Performance,0.04482075748843273,-0.044399768387524685,0.19999999999999996,config1,both_better
cyberpunk,1440p_Ultra_Performance,4K_Quality,-0.03055478595669192,0.026807868416386826,0.6,depends,fps_vs_quality
cyberpunk,1440p_Ultra_Performance,4K_Ultra_Performance,-0.17388953844225874,0.2573234435414907,0.0,depends,fps_vs_quality
cyberpunk_low,1080p_Balanced,1440p_Balanced,0.09739367641396268,-0.08382837611470541,0.0,depends,fps_vs_quality
cyberpunk_low,1080p_Balanced,1440p_Performance,0.06503894638208074,-0.054573242683290404,-0.20000000000000007,depends,quality_vs_fps
cyberpunk_low,1080p_Balanced,1440p_Quality,0.11057359582110615,-0.10806366493388601,0.19999999999999996,config1,both_better
cyberpunk_low,1080p_Balanced,1440p_Ultra_Performance,0.10619293721606116,-0.1242258718685436,-0.4,depends,quality_vs_fps
cyberpunk_low,1080p_Performance,1440p_Balanced,0.061576969359987355,-0.05927741226632541,0.20000000000000007,config1,both_better
cyberpunk_low,1080p_Performance,1440p_Performance,0.029222239328105415,-0.030022278834910404,0.0,depends,fps_vs_quality
cyberpunk_low,1080p_Performance,1440p_Quality,0.07475688876713082,-0.08351270108550601,0.4,config1,both_better
cyberpunk_low,1080p_Performance,1440p_Ultra_Performance,0.07037623016208583,-0.0996749080201636,-0.19999999999999996,depends,quality_vs_fps
cyberpunk_low,1080p_Quality,1440p_Balanced,0.06203728929236907,-0.067266163486407,-0.19999999999999996,depends,quality_vs_fps
cyberpunk_low,1080p_Quality,1440p_Performance,0.02968255926048713,-0.038011030054992,-0.4,depends,quality_vs_fps
cyberpunk_low,1080p_Quality,1440p_Quality,0.07521720869951254,-0.09150145230558761,0.0,depends,fps_vs_quality
cyberpunk_low,1080p_Quality,1440p_Ultra_Performance,0.07083655009446754,-0.1076636592402452,-0.6,depends,quality_vs_fps
cyberpunk_low,1080p_Ultra_Performance,1440p_Balanced,0.030174932288165035,-0.022353621115486805,0.4,config1,both_better
cyberpunk_low,1080p_Ultra_Performance,1440p_Performance,-0.0021797977437169047,0.006901512315928199,0.19999999999999996,depends,fps_vs_quality
cyberpunk_low,1080p_Ultra_Performance,1440p_Quality,0.043354851695308505,-0.04658890993466741,0.6,config1,both_better
cyberpunk_low,1080p_Ultra_Performance,1440p_Ultra_Performance,0.03897419309026351,-0.062751116869325,0.0,depends,fps_vs_quality
forza_extreme,1080p_Balanced,1440p_Balanced,0.12187861369519526,-0.1810661273145494,0.0,depends,fps_vs_quality
forza_extreme,1080p_Balanced,1440p_Performance,0.13498765150962644,-0.20846048116217647,-0.20000000000000007,depends,quality_vs_fps
forza_extreme,1080p_Balanced,1440p_Quality,0.11101539411628125,-0.16003101544549586,0.19999999999999996,config1,both_better
forza_extreme,1080p_Balanced,1440p_Ultra_Performance,0.1476046231240269,-0.24750934816967707,-0.4,depends,quality_vs_fps
forza_extreme,1080p_Balanced,4K_Balanced,-0.002891441666268646,-0.020555636223679674,0.0,depends,fps_vs_quality
forza_extreme,1080p_Balanced,4K_Performance,0.05619468262274763,-0.1038137366548455,-0.20000000000000007,depends,quality_vs_fps
forza_extreme,1080p_Balanced,4K_Quality,0.039384369412760134,-0.07464406395880388,0.19999999999999996,config1,both_better
forza_extreme,1080p_Balanced,4K_Ultra_Performance,0.08811349831384041,-0.18192796512228537,-0.4,depends,quality_vs_fps
forza_extreme,1080p_Performance,1440p_Balanced,0.02747245189423364,-0.06201118425259672,0.20000000000000007,config1,both_better
forza_extreme,1080p_Performance,1440p_Performance,0.04058148970866482,-0.08940553810022378,0.0,depends,fps_vs_quality
forza_extreme,1080p_Performance,1440p_Quality,0.016609232315319633,-0.04097607238354317,0.4,config1,both_better
forza_extreme,1080p_Performance,1440p_Ultra_Performance,0.05319846132306527,-0.12845440510772438,-0.19999999999999996,depends,quality_vs_fps
forza_extreme,1080p_Performance,4K_Balanced,-0.09729760346723026,0.09849930683827302,0.20000000000000007,depends,fps_vs_quality
forza_extreme,1080p_Performance,4K_Performance,-0.03821147917821399,0.015241206407107188,0.0,depends,fps_vs_quality
forza_extreme,1080p_Performance,4K_Quality,-0.055021792388201485,0.04441087910314881,0.4,depends,fps_vs_quality
forza_extreme,1080p_Performance,4K_Ultra_Performance,-0.006292663487121208,-0.06287302206033268,-0.19999999999999996,config2,both_better
forza_extreme,1080p_Quality,1440p_Balanced,0.12222346377020188,-0.18003815987496852,-0.19999999999999996,depends,quality_vs_fps
forza_extreme,1080p_Quality,1440p_Performance,0.13533250158463306,-0.20743251372259558,-0.4,depends,quality_vs_fps
forza_extreme,1080p_Quality,1440p_Quality,0.11136024419128787,-0.15900304800591497,0.0,depends,fps_vs_quality
forza_extreme,1080p_Quality,1440p_Ultra_Performance,0.1479494731990335,-0.24648138073009618,-0.6,depends,quality_vs_fps
