comparison,resolution,frames,ssim_mean,ssim_std,psnr_mean,psnr_std,lpips_mean,lpips_std,flip_mean,flip_std
1440p_DLAA_Consistency,1440p,792,0.5004225491800092,0.15739036124814354,17.31204812248138,4.208699495471239,0.4508465940739508,0.1607367873868351,16.32297126316663,7.575655921053253
1080p_DLAA_Consistency,1080p,800,0.5030346274003387,0.14271617425536956,17.776223944802062,3.6363814823635536,0.42057091240305455,0.13999221204471823,14.663824161551894,5.6459869978887705
4K_DLAA_Consistency,4K,804,0.5179940286412168,0.1376135970842411,17.102781939996092,3.959031098419906,0.46838078389305676,0.15258001541411462,16.245780529778692,6.336545730386177
