resolution,n_games,n_frames_total,ssim_consistency_mean,ssim_consistency_std,ssim_within_variance,ssim_mdd_2std,ssim_mdd_3std,psnr_consistency_mean,psnr_consistency_std,psnr_within_variance,psnr_mdd_2std,psnr_mdd_3std,lpips_consistency_mean,lpips_consistency_std,lpips_within_variance,lpips_mdd_2std,lpips_mdd_3std,flip_consistency_mean,flip_consistency_std,flip_within_variance,flip_mdd_2std,flip_mdd_3std
1440p,1,525,0.6463747091804232,,0.06385549787115194,0.12771099574230388,0.19156649361345582,21.000242567468828,,2.6606079254839776,5.321215850967955,7.981823776451932,0.1876544254450571,,0.07491841110983144,0.14983682221966288,0.22475523332949432,8.487498962084452,,4.321576946833639,8.643153893667279,12.964730840500918
1080p,1,525,0.6276019045852479,,0.059687161837194906,0.11937432367438981,0.1790614855115847,20.5465778328118,,2.492835812419348,4.985671624838696,7.4785074372580445,0.19472390540298962,,0.06550874956380977,0.13101749912761954,0.19652624869142932,8.806222114562988,,2.762285996700395,5.52457199340079,8.286857990101185
4K,1,525,0.7625861029397873,,0.08444702136163264,0.16889404272326528,0.2533410640848979,23.79531619972684,,2.938014216581618,5.876028433163236,8.814042649744854,0.13885667037396204,,0.05812977795269842,0.11625955590539684,0.17438933385809527,5.9300878822803496,,2.4492674729895785,4.898534945979157,7.347802418968735
