comparison,resolution,frames,ssim_mean,ssim_std,psnr_mean,psnr_std,lpips_mean,lpips_std,flip_mean,flip_std
1440p_DLAA_Consistency,1440p,541,0.7828310350173062,0.0854445921764116,22.320303827039947,3.822788719046304,0.18944043598297894,0.08205832512955655,6.549243089011328,3.271740243281101
1080p_DLAA_Consistency,1080p,542,0.7483583733824346,0.0801071944957527,20.832717943585546,3.7717625251105806,0.21024801480030553,0.0705271337813289,7.812176754993706,3.222692698594505
4K_DLAA_Consistency,4K,541,0.6767663164632378,0.06530465487731059,17.33658622806756,1.9855387906963253,0.34882682495769424,0.06378520975012635,11.803366130469247,3.700525645933864
