resolution,n_games,n_frames_total,ssim_consistency_mean,ssim_consistency_std,ssim_within_variance,ssim_mdd_2std,ssim_mdd_3std,psnr_consistency_mean,psnr_consistency_std,psnr_within_variance,psnr_mdd_2std,psnr_mdd_3std,lpips_consistency_mean,lpips_consistency_std,lpips_within_variance,lpips_mdd_2std,lpips_mdd_3std,flip_consistency_mean,flip_consistency_std,flip_within_variance,flip_mdd_2std,flip_mdd_3std
1440p,1,541,0.7828310350173062,,0.0854445921764116,0.1708891843528232,0.2563337765292348,22.320303827039947,,3.822788719046304,7.645577438092608,11.468366157138911,0.18944043598297894,,0.08205832512955655,0.1641166502591131,0.24617497538866964,6.549243089011328,,3.271740243281101,6.543480486562202,9.815220729843302
1080p,1,542,0.7483583733824346,,0.0801071944957527,0.1602143889915054,0.24032158348725807,20.832717943585546,,3.7717625251105806,7.543525050221161,11.315287575331741,0.21024801480030553,,0.0705271337813289,0.1410542675626578,0.21158140134398667,7.812176754993706,,3.222692698594505,6.44538539718901,9.668078095783514
4K,1,541,0.6767663164632378,,0.06530465487731059,0.13060930975462118,0.19591396463193178,17.33658622806756,,1.9855387906963253,3.9710775813926507,5.956616372088976,0.34882682495769424,,0.06378520975012635,0.1275704195002527,0.19135562925037902,11.803366130469247,,3.700525645933864,7.401051291867728,11.101576937801592
