game,resolution,mode,comparison_type,comparison_name,frames,ssim,ssim_std,ssim_min,ssim_max,ssim_median,mse_mean,mse_std,mse_min,mse_max,mse_median,psnr,psnr_std,psnr_min,psnr_max,psnr_median,lpips,lpips_std,lpips_min,lpips_max,lpips_median,flip,flip_std,flip_min,flip_max,flip_median,optical_flow_consistency_mean,optical_flow_consistency_std,optical_flow_consistency_min,optical_flow_consistency_max,optical_flow_consistency_median
returnal_epic,4K,Ultra_Performance,dlss_mode,4K_DLAA_vs_Ultra_Performance,705,0.8364644021046816,0.1094621415788738,0.0078089712187647,0.9825310111045836,0.8576794862747192,790.5650554278218,1301.2975045217825,25.299131393432617,13968.978515625,265.3331298828125,23.103819794400877,5.844001660268327,6.679157114643299,34.09974750265804,23.89288880855453,0.2318149404058642,0.0841136979883204,0.0481807105243206,0.7085066437721252,0.2173685580492019,6.319503250612435,6.031455527812507,0.6825799345970154,51.47681427001953,4.166971206665039,48.29736755738429,174.4229617742556,0.0084077729842135,2452.6164541826774,10.424346949604768
returnal_epic,1080p,Ultra_Performance,dlss_mode,1080p_DLAA_vs_Ultra_Performance,705,0.8304114330322184,0.0965282461381683,0.136728823184967,0.9727200865745544,0.8533095717430115,748.350839295624,1336.2843851563446,21.563188552856445,14327.0068359375,229.41339111328125,23.58029691326609,5.88665625704371,6.569248927604368,34.7936738039576,24.52461596313702,0.2056651486466962,0.0827633880144809,0.0632306188344955,0.8120269775390625,0.1957291513681411,6.2357155072773605,6.0624616183043845,0.8763270974159241,55.698516845703125,4.023484230041504,47.651368042285206,166.07838383851575,0.0123062731839382,2995.4521494309483,10.53525167952386
tomb_raider_highest_scene_1,1080p,Quality,dlss_mode,1080p_DLAA_vs_Quality,241,0.8596214268712087,0.021347658498216,0.808646559715271,0.9128286838531494,0.8617044687271118,128.78118943970233,55.48689603869555,49.855224609375,373.34912109375,117.94351959228516,27.37000038985873,1.669638627494901,22.40965227580986,31.1536968367408,27.414062773048663,0.151407675469812,0.0280852561686376,0.0966160520911216,0.2353333532810211,0.1449824869632721,3.148471896579157,0.6232462047699672,1.9171605110168457,5.046562671661377,3.128469944000244,4.773823485331105,5.973176028651386,0.0084991392032236,51.96804809933403,3.037078845522572
tomb_raider_highest_scene_1,1440p,Ultra_Performance,dlss_mode,1440p_DLAA_vs_Ultra_Performance,241,0.9146359703847482,0.0221299169573233,0.8635303378105164,0.9628731608390808,0.9113322496414183,71.47488579017987,37.34233937251235,21.17966651916504,324.0,66.85430145263672,30.05783386621783,2.007183494868225,23.025353506612984,34.8716124315247,29.87951005559426,0.1545326051252017,0.0271294483980241,0.0966487824916839,0.2057487964630127,0.1566601246595382,2.345769537435033,0.5715096402524507,1.166071534156799,4.486738681793213,2.410566568374634,6.142364666197939,7.025660573478627,0.0081329246212931,67.29411316419402,4.687751763978611
tomb_raider_highest_scene_1,1080p,Balanced,dlss_mode,1080p_DLAA_vs_Balanced,241,0.8331942338171836,0.0258003965484281,0.7782348394393921,0.8790873885154724,0.8379058837890625,189.72004655386897,85.35502257462261,86.54232788085938,453.5488586425781,163.97393798828125,25.7371517125504,1.7902454097873084,21.56456282490735,28.758517878672976,25.98305534084341,0.2165157780731367,0.0300871931124368,0.1424596756696701,0.3035555481910705,0.2101133018732071,4.10978701599406,0.8366206158389595,2.777559518814087,6.168497085571289,3.9810986518859863,7.903043723102506,10.138259783523973,0.0258483889137863,68.39512633218388,4.813293452979792
tomb_raider_highest_scene_1,1440p,Balanced,dlss_mode,1440p_DLAA_vs_Balanced,241,0.8610388935848885,0.0210850038256211,0.8197519183158875,0.9122049808502196,0.8639956712722778,134.54024489786616,52.66032685183034,53.10609436035156,377.8547668457031,122.21127319335938,27.12789415136231,1.5410920797344163,22.35755455415806,30.879359980689717,27.259690922784316,0.1702239281532675,0.0295364041940171,0.1105945855379104,0.2541370093822479,0.164185032248497,3.3103902790061666,0.622621667309533,1.9755994081497192,5.098543643951416,3.211113929748535,5.432321873631989,7.634070339936135,0.0415878255074204,73.57714843046452,3.575408937764678
tomb_raider_highest_scene_1,1440p,Quality,dlss_mode,1440p_DLAA_vs_Quality,241,0.8949218998311467,0.0235611878911472,0.8425648808479309,0.9509557485580444,0.8918366432189941,100.00714291774386,54.01708865856169,25.651371002197266,302.1549072265625,86.3053207397461,28.70484428709925,2.245701601223625,23.328507089519395,34.03969778836183,28.77042789988387,0.1474448208121343,0.0291987410178292,0.0905892923474311,0.1989198476076126,0.1520363837480545,2.6455928487896423,0.6509515881403264,1.279056191444397,4.092642784118652,2.6887590885162354,7.669405659383514,9.809508257660523,0.0267486514264305,57.74313355005887,3.973197945339578
tomb_raider_highest_scene_1,4K,Performance,dlss_mode,4K_DLAA_vs_Performance,241,0.8384310815838857,0.0230560056270411,0.7904612421989441,0.876130998134613,0.8450561165809631,269.7892136316576,92.32803488636674,154.06375122070312,520.8295288085938,246.9927215576172,24.05123954163195,1.3888966276977632,20.963847619685197,26.25379892796328,24.203962053164943,0.3128486991670616,0.0336561046196761,0.1848079115152359,0.4090180397033691,0.3093927800655365,5.0760221501109015,0.9088287892717212,3.4464120864868164,7.572038650512695,4.930846691131592,6.045621069383959,6.653912242310463,0.0093689140828701,58.30664064454794,4.346672074328268
tomb_raider_highest_scene_1,1080p,Performance,dlss_mode,1080p_DLAA_vs_Performance,241,0.892989515268951,0.0224074762002712,0.8372557163238525,0.9469782710075378,0.8903558850288391,102.3039238403447,55.42556656839841,26.778282165527344,354.25506591796875,88.54545593261719,28.57733893224649,2.1591707631708243,22.637642914064543,33.85297647413777,28.659140823438157,0.1491329291549461,0.0229957598520667,0.0890900865197181,0.1920314878225326,0.1496922820806503,2.6932873938588187,0.6046235142769584,1.4309096336364746,4.358440399169922,2.695054292678833,6.438511869701411,8.690050867517991,0.0037727455208909,70.21725462608092,3.56893157565353
tomb_raider_highest_scene_1,4K,Balanced,dlss_mode,4K_DLAA_vs_Balanced,241,0.8490016413427487,0.0213263161855337,0.8054657578468323,0.8857077956199646,0.8556926250457764,224.2487300698688,76.61494951553681,127.86502838134766,510.4232482910156,208.0906982421875,24.84173284380026,1.336517723585726,21.051499138566797,27.063285815010833,24.94827693401968,0.2538877858536866,0.0344839783306042,0.1458597183227539,0.3587636351585388,0.2516461610794067,4.311108067817213,0.7673740089707002,2.8988723754882812,6.583615303039551,4.204813480377197,5.696773271969941,6.892732723038874,0.0149917795756948,56.77676393474556,3.6360626727280874
