frame_index,timestamp,ssim,mse,psnr,fps,fps_interpolated,lpips,flip,optical_flow,resolution,comparison
0,0.0,0.9128286838531494,56.476539611816406,30.61212281774809,202.0,False,0.09661605209112167,1.9171605110168457,,1080p,1080p_DLAA_vs_Quality
10,0.167,0.8988456130027771,69.19953918457031,29.729771584669997,214.0,False,0.10081411153078079,2.126431465148926,,1080p,1080p_DLAA_vs_Quality
20,0.333,0.8805113434791565,78.40562438964844,29.187331431608257,218.0,False,0.10182564705610275,2.312110424041748,6.912574760791614,1080p,1080p_DLAA_vs_Quality
30,0.5,0.8689321875572205,92.27417755126953,28.48000177891975,226.0,False,0.11637556552886963,2.534956693649292,7.239227285232175,1080p,1080p_DLAA_vs_Quality
40,0.667,0.8987916707992554,69.01094818115234,29.74162366398973,216.0,False,0.10346714407205582,2.1080503463745117,0.9014053424620982,1080p,1080p_DLAA_vs_Quality
50,0.833,0.852773129940033,105.95061492919922,27.87976879202098,228.0,False,0.12982141971588135,2.8459091186523438,7.204490652063683,1080p,1080p_DLAA_vs_Quality
60,1.0,0.8430665135383606,111.2988510131836,27.66589679922329,223.0,False,0.13666683435440063,2.9540014266967773,1.462921150240149,1080p,1080p_DLAA_vs_Quality
70,1.167,0.8462401628494263,110.71351623535156,27.68879716790456,222.0,False,0.14207302033901215,3.0225536823272705,5.114059441567747,1080p,1080p_DLAA_vs_Quality
80,1.333,0.8415507078170776,109.14669036865234,27.750697896401917,227.0,False,0.13590988516807556,2.9296605587005615,1.7809524629389841,1080p,1080p_DLAA_vs_Quality
90,1.5,0.8382591009140015,122.96749114990234,27.232900484552182,234.0,False,0.14057397842407227,3.128469944000244,6.690864555414635,1080p,1080p_DLAA_vs_Quality
100,1.667,0.8363587856292725,125.0836410522461,27.158798462608477,229.0,False,0.1365910917520523,3.1447484493255615,2.593086233148526,1080p,1080p_DLAA_vs_Quality
110,1.833,0.827634334564209,147.304931640625,26.448630739814423,224.0,False,0.15360413491725922,3.4978885650634766,8.089462269973424,1080p,1080p_DLAA_vs_Quality
120,2.0,0.8282689452171326,145.55105590820312,26.5006500046826,235.0,False,0.1445147544145584,3.4214210510253906,4.3524474977096475,1080p,1080p_DLAA_vs_Quality
