comparison,resolution,metric,n,pearson_r,pearson_p,spearman_rho,spearman_p,x_dw,y_dw,x_autocorr,y_autocorr,effective_n,x_autocorr_interpretation,y_autocorr_interpretation
4K_DLAA_vs_Performance,4K,flip,241,0.14488080395853314,0.024490737641258514,0.06552971699743257,0.31101476443782367,0.0005134622988488596,0.0015244256962810767,0.9997432688505755,0.9992377871518595,80.36062765973148,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,ssim,241,0.13313063697685587,0.03890410825856303,0.024879500457696758,0.7007671331970333,0.0011909741624420412,0.00017309813150527184,0.999404512918779,0.9999134509342473,80.35160089876005,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,lpips,241,-0.2590558515599717,4.692806030105362e-05,-0.12731860153927202,0.048349713333860414,0.0011909741624420412,0.002710339454877723,0.999404512918779,0.9986448302725611,80.38560157367597,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,flip,241,-0.35348544217672345,1.6784476762005493e-08,-0.259650742224122,4.501578195486683e-05,0.0011909741624420412,0.005245040594360463,0.999404512918779,0.9973774797028198,80.41959695212,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,ssim,241,-0.11340260221928244,0.07891764935010723,-0.12836768764370263,0.04651553652076986,0.0004587887928448865,4.0567460615327875e-05,0.9997706056035776,0.9999797162696923,80.34001971520799,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,lpips,241,0.26985784850103933,2.1704954908920594e-05,0.20612343329211097,0.001291398327511183,0.0004587887928448865,0.003300818333454353,0.9997706056035776,0.9983495908332728,80.38370185638959,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,flip,241,0.04876497702875979,0.4511203571639139,-0.043064535845575964,0.5058111194132289,0.0004587887928448865,0.0022910147210461577,0.9997706056035776,0.9988544926394769,80.37016702795091,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,ssim,241,-0.00414759769447684,0.948927592594347,-0.08681856002302084,0.1791693749685967,0.007833630258704375,8.53110590645874e-05,0.9960831848706478,0.9999573444704677,80.43949927907028,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,lpips,241,0.16614850826319646,0.00976922336197286,0.2013535636400829,0.0016789122049855572,0.007833630258704375,0.005764203121860617,0.9960831848706478,0.9971178984390697,80.51580675412406,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,flip,241,-0.03987736689619592,0.5378352972517169,-0.02682250307437879,0.6786493821752109,0.007833630258704375,0.004605681038136152,0.9960831848706478,0.997697159480932,80.50022789905049,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,ssim,241,-0.09059353334943535,0.16092651338037545,-0.1088962760757567,0.09165042658219721,0.0005020618235991525,4.631374474078692e-05,0.9997489690882004,0.9999768431276296,80.34067614399022,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,lpips,241,0.27277255954923973,1.7527233627434635e-05,0.20575409998968527,0.0013181807660326429,0.0005020618235991525,0.0037188526811409496,0.9997489690882004,0.9981405736594295,80.38988647297471,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,flip,241,0.07797479367490129,0.2278028856661395,-0.0024257159222336043,0.9701170313694877,0.0005020618235991525,0.0027341689266812143,0.9997489690882004,0.9986329155366593,80.37668625060832,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,ssim,241,0.004426145782332691,0.9455027642748146,-0.0393679399853476,0.5430461216436795,0.0007374973940350674,4.7961864326874575e-05,0.9996312513029825,0.9999760190678365,80.34385113695465,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,lpips,241,0.1487316809094154,0.020899573438840083,0.1315350481274458,0.04132748992289826,0.0007374973940350674,0.004962187761243301,0.9996312513029825,0.9975189061193783,80.40971834633312,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,flip,241,-0.15281686496092892,0.017597415715333947,-0.24486435889920266,0.00012294559880187487,0.0007374973940350674,0.0030535852885896675,0.9996312513029825,0.9984732073557052,80.38412380995565,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,ssim,241,0.14494137618677572,0.024430377796329002,0.12389182153610553,0.0547663980445792,0.0013621599380128646,5.603126577337325e-05,0.9993189200309935,0.9999719843671133,80.35232582694859,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,lpips,241,-0.13900683896341087,0.03098768142118123,-0.0987146939854937,0.12645505009296074,0.0013621599380128646,0.001844442140589862,0.9993189200309935,0.9990777789297051,80.37628912929873,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,flip,241,-0.18914571046936085,0.003201280169046792,-0.2252836564106284,0.0004241602630042106,0.0013621599380128646,0.002724049571400382,0.9993189200309935,0.9986379752142998,80.3880804231114,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
