comparison,metric,n_samples,test,statistic,p_value,significant,significant_bonferroni,mean_difference,ci_95_lower,ci_95_upper,cohens_d,effect_magnitude
1440p_DLAA_vs_Quality,flip,848,paired_t_test,110.73812208194607,0.0,True,True,5.647137452490224,5.547045230266975,5.747229674713473,3.8027627249487215,large
4K_DLAA_vs_Performance,ssim,846,paired_t_test,-128.16597399135367,0.0,True,True,-0.29895592197317883,-0.3035342300848117,-0.294377613861546,-4.406436954071137,large
4K_DLAA_vs_Performance,lpips,846,paired_t_test,129.36165351380015,0.0,True,True,0.2369500488660961,0.23335485890359164,0.24054523882860057,4.4475452628433985,large
4K_DLAA_vs_Performance,flip,846,paired_t_test,113.92922901617595,0.0,True,True,5.943649637937792,5.841252306031491,6.0460469698440935,3.9169675792389222,large
1080p_DLAA_vs_Performance,ssim,851,paired_t_test,-118.94783834729351,0.0,True,True,-0.2710121545051996,-0.2754841272561084,-0.26654018175429084,-4.077479384210906,large
1080p_DLAA_vs_Performance,lpips,851,paired_t_test,120.28679973571755,0.0,True,True,0.22706058100287252,0.22335555971152846,0.23076560229421658,4.12337838946742,large
1080p_DLAA_vs_Performance,flip,851,paired_t_test,108.80896882660106,0.0,True,True,5.4940167040499555,5.394912468766473,5.593120939333438,3.7299234132556043,large
4K_DLAA_vs_Balanced,ssim,846,paired_t_test,-124.15512430884044,0.0,True,True,-0.30112294944324675,-0.30588341913614114,-0.29636247975035235,-4.268541101467988,large
4K_DLAA_vs_Balanced,lpips,846,paired_t_test,121.96779147726707,0.0,True,True,0.2324400466731799,0.2286994886821945,0.23618060466416532,4.193339049630515,large
4K_DLAA_vs_Balanced,flip,846,paired_t_test,111.1569018152017,0.0,True,True,5.9703433553668415,5.864920816082644,6.075765894651039,3.8216530066833885,large
1440p_DLAA_vs_Performance,ssim,848,paired_t_test,-116.7270148702697,0.0,True,True,-0.2773508972857358,-0.2820145620339516,-0.27268723253752003,-4.008422147656813,large
1440p_DLAA_vs_Performance,lpips,848,paired_t_test,122.50724874988501,0.0,True,True,0.2060859945032925,0.20278415606641323,0.2093878329401718,4.206916194021633,large
1440p_DLAA_vs_Performance,flip,848,paired_t_test,106.7939510220294,0.0,True,True,5.238745075595601,5.1424620479092935,5.335028103281908,3.667319334673658,large
4K_DLAA_vs_Quality,ssim,846,paired_t_test,-121.74562288054757,0.0,True,True,-0.28313024000354975,-0.2876948481310047,-0.2785656318760948,-4.185700735933582,large
4K_DLAA_vs_Quality,lpips,846,paired_t_test,129.8609875365921,0.0,True,True,0.1973400260502061,0.19435734319316952,0.20032270890724266,4.464712720179648,large
4K_DLAA_vs_Quality,flip,846,paired_t_test,110.43970887049547,0.0,True,True,5.435899708433248,5.33929088780005,5.532508529066447,3.796995405322158,large
4K_DLAA_vs_Ultra_Performance,ssim,846,paired_t_test,-129.8743479151376,0.0,True,True,-0.30016206307050464,-0.304698376144241,-0.2956257499967683,-4.465172059455978,large
4K_DLAA_vs_Ultra_Performance,lpips,846,paired_t_test,138.01406302030884,0.0,True,True,0.27278818494394524,0.26890871123605936,0.2766676586518311,4.74502122938822,large
4K_DLAA_vs_Ultra_Performance,flip,846,paired_t_test,114.6197137657393,0.0,True,True,6.080695788420067,5.976568500948453,6.184823075891682,3.9407069339361667,large
1080p_DLAA_vs_Ultra_Performance,ssim,851,paired_t_test,-120.29129450394545,0.0,True,True,-0.2601703844535505,-0.2644155105399369,-0.2559252583671641,-4.123532468137876,large
1080p_DLAA_vs_Ultra_Performance,lpips,851,paired_t_test,139.55793398849693,0.0,True,True,0.23233521417390443,0.22906762505343903,0.23560280329436983,4.783984363631023,large
1080p_DLAA_vs_Ultra_Performance,flip,851,paired_t_test,111.39562184630216,0.0,True,True,5.183691394102752,5.092356243356774,5.275026544848729,3.8185927367883608,large
1440p_DLAA_Consistency,ssim,848,paired_t_test,-114.08848462405197,0.0,True,True,-0.28417986427556796,-0.28906887081308086,-0.27929085773805506,-3.917814647002779,large
