comparison,resolution,metric,n,pearson_r,pearson_p,spearman_rho,spearman_p,x_dw,y_dw,x_autocorr,y_autocorr,effective_n,x_autocorr_interpretation,y_autocorr_interpretation
1440p_DLAA_vs_Balanced,1440p,flip,544,-0.3353800665666794,9.10799040504462e-16,-0.31620806168706356,4.257996066745513e-14,0.003941204970053781,0.05405863618789496,0.9980293975149731,0.9729706819060525,183.1033273166429,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Quality,1440p,ssim,544,0.3657577496069595,1.1586136515103398e-18,0.40965083280586995,1.987059276304892e-23,0.0034732395035218548,0.003523542114242204,0.998263380248239,0.998238228942879,181.54503849802654,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Quality,1440p,lpips,544,-0.4765011932754921,3.487494383297661e-32,-0.5885160159630693,5.2705587279146914e-52,0.0034732395035218548,0.11400250608457912,0.998263380248239,0.9429987469577105,184.95461352054758,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Quality,1440p,flip,544,-0.4613369947554147,5.036371653603602e-30,-0.5840549168675645,4.6051714515032506e-51,0.0034732395035218548,0.18841066425391045,0.998263380248239,0.9057946678730447,187.32407926622844,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Performance,4K,ssim,544,0.19781097284941568,3.3337245790702464e-06,0.23964917198754354,1.5194929822597078e-08,0.002916031353289752,0.00473740359776261,0.9985419843233552,0.9976312982011187,181.5649325667987,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Performance,4K,lpips,544,-0.18133374422526993,2.0905856041388055e-05,-0.17061100006714197,6.347513641994478e-05,0.002916031353289752,0.026655642514805254,0.9985419843233552,0.9866721787425974,182.2314816573451,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Performance,4K,flip,544,-0.38930481650516746,3.950590526618013e-21,-0.38004512074369606,3.8990659790501373e-20,0.002916031353289752,0.050647431710114994,0.9985419843233552,0.9746762841449425,182.96672187482912,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,ssim,544,0.14893727495528256,0.0004916753620877129,0.14340197944059307,0.0007955492943737298,0.004782336038331506,0.0023497681104723313,0.9976088319808343,0.9988251159447639,181.54913789326338,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,lpips,544,-0.2483379242228542,4.329626637039186e-09,-0.23814031929452253,1.880483657033238e-08,0.004782336038331506,0.08091546359423296,0.9976088319808343,0.9595422682028836,183.96083986584355,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,flip,544,-0.2696705176998591,1.6148658153733576e-10,-0.2329234374651049,3.8864561290686805e-08,0.004782336038331506,0.12080520769751014,0.9976088319808343,0.9395973961512449,185.21001174165343,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,ssim,544,0.2272165240471811,8.433666674479329e-08,0.24345971497861318,8.813263680897811e-09,0.002106512549844526,0.0026558106676807416,0.9989467437250777,0.9986720946661596,181.47737565325482,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,lpips,544,-0.2125622067363473,5.625549362133117e-07,-0.18793168520638429,1.0214778735034445e-05,0.002106512549844526,0.018860366371278876,0.9989467437250777,0.9905698168143605,181.9692211043778,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,flip,544,-0.4148804274536923,4.801768899945853e-24,-0.41191362342249704,1.0780950621290596e-23,0.002106512549844526,0.06267380268330809,0.9989467437250777,0.968663098658346,183.3125069982544,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,ssim,544,0.16503886090903924,0.00011016931420762661,0.19856976537198723,3.0517561632242753e-06,0.004399764410290699,0.004603412712731835,0.9978001177948547,0.997698293643634,181.6058382547304,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,lpips,544,-0.19614695584158562,4.04184805216911e-06,-0.20093575304619665,2.311686792881615e-06,0.004399764410290699,0.03630428540387525,0.9978001177948547,0.9818478572980623,182.57190263659786,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,flip,544,-0.29915446263947865,1.039418257238886e-12,-0.25830326365111345,9.666061749070926e-10,0.004399764410290699,0.09143423809139789,0.9978001177948547,0.954282880954301,184.27666167601026,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,ssim,544,0.1433294366282604,0.0008004935539363393,0.21414512882941147,4.611866435847436e-07,0.004051366893375824,0.005275908034706732,0.997974316553312,0.9973620459826467,181.61566320365776,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,lpips,544,-0.14346034158263823,0.000791592071144566,-0.18151821983696756,2.0498389340619138e-05,0.004051366893375824,0.028684970695138718,0.997974316553312,0.9856575146524307,182.32812584659922,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,flip,544,-0.34322549005465264,1.744003064759779e-16,-0.39971270502541784,2.759075044254122e-22,0.004051366893375824,0.07143328625333065,0.997974316553312,0.9642833568733347,183.6437136715112,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,ssim,543,0.1348416356880704,0.0016367239184368406,0.15250311759958862,0.000361953488135073,0.006553789230729281,0.003273157119614471,0.9967231053846354,0.9983634214401927,181.2969325382559,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,lpips,543,-0.22275568758364916,1.5644253831476346e-07,-0.22935041206227644,6.506493546496019e-08,0.006553789230729281,0.011981318206167307,0.9967231053846354,0.9940093408969164,181.56087505424458,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,flip,543,-0.37222274534389216,2.749576208353825e-19,-0.3945356966923522,1.142842453316633e-21,0.006553789230729281,0.03673294497022217,0.9967231053846354,0.9816335275148889,182.31530569640762,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,ssim,545,0.0984482604092384,0.02152725848678237,0.11096586753617865,0.00952569738403245,0.004878211118047008,0.0022088848021559714,0.9975608944409765,0.998895557598922,181.8815019417286,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,lpips,545,-0.15537893189856028,0.00027140578284979764,-0.16874764767646494,7.531678708482116e-05,0.004878211118047008,0.031069583418158332,0.9975608944409765,0.9844652082909209,182.76164635202687,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,flip,545,-0.23197580402999438,4.301725968939722e-08,-0.19830393130133897,3.082696139407958e-06,0.004878211118047008,0.07049848864296979,0.9975608944409765,0.9647507556785151,183.97794167876165,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
