frame_index,timestamp,ssim,mse,psnr,fps,fps_interpolated,lpips,flip,optical_flow,resolution,comparison
0,0.0,0.669666051864624,1136.4176025390625,17.57542408761067,249.0,False,0.31167617440223694,11.49512767791748,,1080p,1080p_DLAA_vs_Quality
10,0.167,0.662306010723114,1236.078857421875,17.210341827925202,248.0,False,0.3297210931777954,11.966811180114746,,1080p,1080p_DLAA_vs_Quality
20,0.333,0.647003710269928,1419.1072998046875,16.610651268259964,241.0,False,0.352185994386673,13.13911247253418,46.72827149450745,1080p,1080p_DLAA_vs_Quality
30,0.5,0.6413512229919434,1671.8369140625,15.89886450669928,255.0,False,0.35652416944503784,14.161721229553223,59.02429197312051,1080p,1080p_DLAA_vs_Quality
40,0.667,0.6407648921012878,1829.3292236328125,15.507884885570242,139.0,False,0.36485040187835693,14.772237777709961,23.25781254246931,1080p,1080p_DLAA_vs_Quality
50,0.833,0.667092502117157,1454.9619140625,16.502287357445955,236.0,False,0.3511301279067993,13.493325233459473,47.88604737791252,1080p,1080p_DLAA_vs_Quality
60,1.0,0.7006033658981323,869.934326171875,18.735938931432326,229.0,False,0.337477445602417,11.644042015075684,164.49182129352948,1080p,1080p_DLAA_vs_Quality
70,1.167,0.7413103580474854,686.1017456054688,19.7669183659199,258.0,False,0.33310508728027344,11.031408309936523,43.0478515622782,1080p,1080p_DLAA_vs_Quality
80,1.333,0.7430467009544373,882.3028564453125,18.67462675615531,257.0,False,0.2797682583332062,12.33623218536377,59.62570189731673,1080p,1080p_DLAA_vs_Quality
90,1.5,0.6613894104957581,1597.423583984375,16.096602689030046,242.0,False,0.44875985383987427,17.411277770996094,417.6724853773043,1080p,1080p_DLAA_vs_Quality
100,1.667,0.692051887512207,717.5368041992188,19.5723617887554,208.0,False,0.3362223505973816,10.841551780700684,262.08966065201423,1080p,1080p_DLAA_vs_Quality
110,1.833,0.6775830388069153,802.64990234375,19.0855420367741,244.0,False,0.3698136806488037,11.740880012512207,6.5248413024257275,1080p,1080p_DLAA_vs_Quality
120,2.0,0.6498687267303467,932.4389038085938,18.43459975730948,245.0,False,0.41105279326438904,13.215609550476074,33.85226439757287,1080p,1080p_DLAA_vs_Quality
130,2.167,0.6361454725265503,1062.91259765625,17.865828065197725,245.0,False,0.4232217073440552,14.617094993591309,17.409454341650246,1080p,1080p_DLAA_vs_Quality
140,2.333,0.6456255912780762,909.638671875,18.54211445440534,221.0,False,0.41873982548713684,13.445385932922363,22.612701422793293,1080p,1080p_DLAA_vs_Quality
150,2.5,0.6774305105209351,781.5086669921875,19.201465621262553,218.0,False,0.3646898865699768,10.841821670532227,22.286956794164325,1080p,1080p_DLAA_vs_Quality
160,2.667,0.6908600926399231,793.4951171875,19.1353610222197,218.0,False,0.3577912449836731,10.067597389221191,35.46646115029023,1080p,1080p_DLAA_vs_Quality
170,2.833,0.688110888004303,954.529541015625,18.33290987277514,225.0,False,0.3712776303291321,10.513846397399902,72.75042724505431,1080p,1080p_DLAA_vs_Quality
180,3.0,0.6560549139976501,1142.8170166015625,17.55103662442873,155.0,False,0.3806600570678711,11.868790626525879,67.99932861147204,1080p,1080p_DLAA_vs_Quality
190,3.167,0.6661470532417297,928.949951171875,18.45088044630351,210.0,False,0.358318030834198,10.580474853515625,54.76586915699886,1080p,1080p_DLAA_vs_Quality
200,3.333,0.6868323087692261,672.1103515625,19.856397765936705,202.0,False,0.32999569177627563,8.83103084564209,113.62670900099437,1080p,1080p_DLAA_vs_Quality
210,3.5,0.6826976537704468,600.3263549804688,20.346929510930085,215.0,False,0.33478859066963196,8.362946510314941,31.556579602730835,1080p,1080p_DLAA_vs_Quality
