frame_index,timestamp,fps,fps_interpolated,ssim,mse,psnr,lpips,flip,optical_flow
0,0.0,,,0.015054394756965394,6405.161258861401,10.06550292680717,0.7174617052078247,40.657632717556424,
10,0.167,,,0.01359249812327141,6521.415245768229,9.987385064349967,0.7167407274246216,41.583389078776044,
20,0.333,,,0.20246929760682092,5578.854732349537,10.665353078928115,0.6256656050682068,38.53134256998698,450.61469880280674
30,0.5,,,0.34682446844152215,4753.9973002567995,11.36021430106777,0.5850839614868164,35.24957807752821,482.8361379665798
40,0.667,,,0.44404397588042993,3983.114234935619,12.128575987993436,0.5633205771446228,31.93836157904731,454.79869032118046
50,0.833,,,0.5134991725505752,3347.618324291088,12.883444244210509,0.5406708717346191,28.97055416531033,402.90731797960063
60,1.0,,,0.574138185212453,2689.183732819734,13.83459885374319,0.529107391834259,25.848040330674912,331.2686036964699
70,1.167,,,0.6171187224795315,2349.4955978732637,14.421057252229817,0.518381655216217,23.745858120388455,231.1828781919126
80,1.333,,,0.6710078561993081,2098.858534613715,14.910971932274249,0.5034725069999695,21.376474202473958,68.69281914605034
90,1.5,,,0.7106759815632057,1873.9242774341724,15.403283231725657,0.49788737297058105,19.64619805230035,19.407576316550944
100,1.667,,,0.7243971041487285,1939.0535779260706,15.254905516467737,0.5001745223999023,19.488057929144965,59.002778229890055
110,1.833,,,0.720918873997471,2343.1966708260998,14.43271619232129,0.49617207050323486,21.30388227674696,167.2848927589699
120,2.0,,,0.7016088664891661,2861.771497305411,13.56445406993119,0.5170772075653076,24.071957736545137,248.00003585250292
130,2.167,,,0.673157783984161,3399.0225502748845,12.817263150175775,0.5433597564697266,26.87950436062283,268.6539468948929
140,2.333,155.0,False,0.65782675482615,3485.63877983941,12.70797982124578,0.5503180623054504,27.78037885877821,304.1088878490307
150,2.5,155.0,False,0.6521964585000259,3423.6384105541088,12.785924706903387,0.5439267754554749,28.001396009657118,283.4905702492043
160,2.667,155.0,False,0.6481347063338847,3279.340177047164,12.97293891026371,0.5469557046890259,27.886122266981335,283.12306197554983
170,2.833,155.0,False,0.6473717855426544,3029.5727631293403,13.316989731899849,0.5488075017929077,27.154996846516926,301.7905065465857
