frame_index,timestamp,fps,fps_interpolated,ssim,mse,psnr,lpips,flip,optical_flow
0,0.0,155.0,False,0.8166012868772691,1177.0179681471836,17.422972681114693,0.2732754051685333,10.920302101417825,
10,0.167,155.0,False,0.8198431287766275,1210.732546175733,17.300321438589794,0.2716391384601593,11.005396472318672,
20,0.333,155.0,False,0.818010487637218,1277.2602487220292,17.06800964725536,0.2781013548374176,11.372539891372492,71.40378363715274
30,0.5,151.0,False,0.8182237140940998,1349.7200040589635,16.828366763019048,0.28566721081733704,12.093451394917052,81.1309850622107
40,0.667,151.0,False,0.8245236260580178,1201.583126165445,17.333265399633852,0.2618533968925476,11.541193606529706,56.08162864904841
50,0.833,151.0,False,0.8296955916007043,1063.485481168017,17.863487956293085,0.2631182372570038,11.458181167414159,48.257413174350575
60,1.0,151.0,False,0.8266868162656449,897.3865856883359,18.601007875419004,0.27465954422950745,11.46600988317419,57.30909589602618
70,1.167,151.0,False,0.8461581759295195,543.4988059815457,20.778817665508328,0.26957225799560547,9.085404565128279,52.28226385673872
80,1.333,151.0,False,0.8587043188484362,484.81962701742543,21.27500167752534,0.25957587361335754,8.101951000072338,8.22885868778934
90,1.5,155.0,False,0.8648750884386102,393.86329648116,22.177348494123965,0.23773322999477386,7.113169939959491,36.00324186599789
100,1.667,155.0,False,0.8745135513148382,324.7297343589249,23.015583036038873,0.2381056249141693,6.132599977092978,48.31482024016202
110,1.833,155.0,False,0.880262906263379,286.44912619759515,23.560328590794217,0.23120331764221191,5.368776991102431,6.325824592496161
120,2.0,155.0,False,0.8824218097307963,290.1706285767104,23.504269103561988,0.2283298820257187,5.118023877555942,3.741205893936467
130,2.167,155.0,False,0.8840354500207142,278.7497974537037,23.678658003803776,0.20807960629463196,4.910967007860726,17.740487176086702
140,2.333,155.0,False,0.881630528884367,259.59938155060445,23.98776707367775,0.21159395575523376,4.985199758270641,6.858414934574341
150,2.5,155.0,False,0.8761715534998777,238.28943721064815,24.3597556930954,0.21383048593997955,5.011069999035493,13.947898823302467
160,2.667,155.0,False,0.8754247118239639,222.71451139724795,24.65331845610126,0.21865156292915344,4.950083429783951,12.028066727752076
170,2.833,155.0,False,0.866298413348262,217.30777528613683,24.76005095184968,0.23913517594337463,5.147124822169174,13.552607180748453
180,3.0,155.0,False,0.8593557034740209,225.7229754211677,24.595045944760127,0.24336731433868408,5.310097249348958,16.941269249935687
190,3.167,155.0,False,0.8622846644909599,211.27988743409207,24.882222040528255,0.21983566880226135,5.128081506799768,5.376767196341291
200,3.333,155.0,False,0.8447394888578116,303.1035009564686,23.314894082109618,0.2703162729740143,6.189274374879437,65.3034759194959
210,3.5,158.0,False,0.8416513412199802,313.86404481738685,23.163387935965993,0.26021137833595276,6.196461678964121,29.043867810410234
220,3.667,158.0,False,0.8312057035468426,362.8252829619985,22.53382818234258,0.2728433310985565,6.658299244068287,55.09741086355453
230,3.833,158.0,False,0.827192337557562,371.4500417952675,22.431799493167187,0.27013272047042847,6.65100931049865,39.777720208815595
240,4.0,158.0,False,0.8092243777760473,426.0515887024177,21.83618171783287,0.2983682155609131,7.349072928722994,77.32374533822016
250,4.167,158.0,False,0.8031634524107191,416.6319562194573,21.933277830201945,0.29443544149398804,7.3239885042920525,35.68940154401355
260,4.333,158.0,False,0.7870215755125303,508.62104777520574,21.066860326658716,0.3393668234348297,8.368031111352238,98.42508202321244
270,4.5,160.0,False,0.7792495536067394,525.1792039207176,20.9277284033031,0.3557717800140381,8.64781120394483,17.16363512329599
280,4.667,160.0,False,0.8008722385917822,487.17170275527263,21.253983063952727,0.3356444239616394,7.930076346691743,3.3030024474343804
290,4.833,160.0,False,0.7904737085363245,612.2075892570087,20.26181651823499,0.36672845482826233,8.997491500289351,83.78710853105707
300,5.0,160.0,False,0.8057904724763252,562.6219915444959,20.628636571770826,0.33846306800842285,8.933433084370177,77.94949439782664
310,5.167,160.0,False,0.8201704008511594,481.00374075681583,21.309319069811345,0.34646743535995483,8.312534164617091,26.303341210133794
320,5.333,160.0,False,0.8282605657527794,409.508147183642,22.008178143765974,0.36576247215270996,8.093117163387346,1.5038276829346842
330,5.5,156.0,False,0.7991826336660534,324.07335398984054,23.024370369967933,0.4184839725494385,8.418979431905864,27.52647768373842
340,5.667,156.0,False,0.7885662632925813,348.506473283179,22.708695116188032,0.41800445318222046,8.49977552625868,48.07166771154834
350,5.833,156.0,False,0.7908281979671307,355.94984230324076,22.616915560006984,0.4280438721179962,8.535835624035494,43.046699158468385
360,6.0,156.0,False,0.7790890995041596,340.51677597736625,22.809418480407633,0.43019911646842957,8.847690067997686,20.740212553047854
370,6.167,156.0,False,0.787913019118315,352.7527231626157,22.656099857840267,0.4563668370246887,9.380640025197724,53.69922033741642
380,6.333,156.0,False,0.7643310576967586,776.5755473170653,19.228966494357074,0.5288704633712769,12.519078369140624,169.46624123906895
390,6.5,149.0,False,0.734452809549079,1121.629073752572,17.63231102750086,0.5147123336791992,13.64300306532118,153.03408279481744
400,6.667,149.0,False,0.6832800663852477,982.3609235146605,18.208092821517237,0.46509653329849243,12.57651496793017,79.56312612525721
410,6.833,149.0,False,0.6811811013547187,915.0320749742798,18.516440430416942,0.4588428735733032,12.405198266300154,46.01848494164744
420,7.0,149.0,False,0.6890191934844448,841.3986412117413,18.880785545355415,0.4438590407371521,11.890156189718365,44.31306911892352
430,7.167,149.0,False,0.7045187186401146,805.5425948029192,19.06991851247648,0.42749208211898804,11.895525851779514,31.456988650977337
440,7.333,149.0,False,0.7141626412804941,812.6405020656507,19.03181897067437,0.4159547686576843,11.880439136646412,32.6109120008681
450,7.5,161.0,False,0.7339460002411753,720.3629230163323,19.555290092242984,0.378631055355072,10.79632985809703,0.5764296794624215
460,7.667,161.0,False,0.768018624619301,625.9264799543467,20.165570360045116,0.33486148715019226,9.70862361955054,6.985085238232898
470,7.833,161.0,False,0.7781984254642608,612.8137841595936,20.257518354491033,0.3258204162120819,9.555351758415316,52.3526238586677
480,8.0,161.0,False,0.7840492806501675,580.1258585712449,20.495581366957637,0.3111598789691925,9.32219266915027,54.910747411908346
490,8.167,161.0,False,0.796451283286422,556.9171825970936,20.672897434594155,0.3041721284389496,9.24438535337095,48.26785817338606
500,8.333,161.0,False,0.7962342292189553,569.2562054317773,20.577725873337563,0.3175916373729706,9.751952085141783,59.37652496463477
510,8.5,153.0,False,0.7927103053090052,576.8861281909079,20.519902648332803,0.3279742896556854,10.220930431978202,58.515891806520074
520,8.667,153.0,False,0.7969282122504802,529.8480729166666,20.88929001743823,0.305004358291626,9.664027205102238,27.93447285718878
530,8.833,153.0,False,0.7938655393830455,567.0831237541795,20.59433637880082,0.3289525508880615,10.290690224729937,78.2616726546425
540,9.0,153.0,False,0.7990501280463833,559.348818680877,20.653976356600367,0.3139618933200836,9.950537923177084,53.22311517409338
550,9.167,153.0,False,0.7977763639988898,624.5979128086419,20.174798322340635,0.3187206983566284,10.222308229046103,71.71178204571754
560,9.333,153.0,False,0.8035943942334055,578.1990543820731,20.51002983801316,0.3161487877368927,9.609725160951967,17.497628419978128
570,9.5,147.0,False,0.7860295656078354,578.6975616480196,20.506287084076654,0.33719390630722046,10.00984979323399,46.622167386027456
580,9.667,147.0,False,0.8013751214814826,498.1426550443673,21.157266297011827,0.32241371273994446,8.823514298804012,3.448481224279817
590,9.833,147.0,False,0.7884031180992674,535.8288215743955,20.84054290800507,0.3438565135002136,9.14245692877122,48.75831774048356
600,10.0,147.0,False,0.7670489100517555,600.392579772698,20.346450446912236,0.3674652576446533,10.051828959900655,76.1271534408757
610,10.167,147.0,False,0.7536220282593207,604.227929365998,20.318795649733534,0.36966654658317566,10.119812659746335,15.926466109664318
620,10.333,147.0,False,0.7399498828116433,709.9328772022891,19.61863071921653,0.3802478015422821,11.030756866078319,47.68322464554399
630,10.5,157.0,False,0.7382755149613145,751.9354125675154,19.36899822364258,0.39396658539772034,11.277117859640239,58.1626632627636
640,10.667,157.0,False,0.7477216791876143,726.563076493377,19.518070373696123,0.39633798599243164,10.682532838421103,1.435803674768465
650,10.833,157.0,False,0.7310802830172589,763.3692621929655,19.303456921931822,0.4298214614391327,11.16317943431713,108.13457358780215
660,11.0,157.0,False,0.741318842809618,697.043964522248,19.698201897322292,0.4251074492931366,10.520898467640817,36.22803566261575
670,11.167,157.0,False,0.760732605477822,443.51984849215535,21.6616730062862,0.394018292427063,8.747305802710262,95.66892459571113
680,11.333,157.0,False,0.7846780397174798,238.17398365162038,24.361860402182714,0.31694066524505615,6.421312828534915,75.56187727060828
690,11.5,166.0,False,0.7738766436290154,276.3890433304398,23.71559538212949,0.3332516551017761,6.772665262104552,25.386198378825867
700,11.667,166.0,False,0.7784278536227405,289.0958630722737,23.52038483855635,0.3153086304664612,6.800095998505015,20.970547216595946
710,11.833,166.0,False,0.8188178638926764,290.24049820762605,23.50322350006111,0.29884976148605347,6.707381109543789,28.617116508326887
720,12.0,166.0,False,0.8074815706983621,317.50410626446757,23.113310144951363,0.288041353225708,7.09864013671875,19.596365178112137
730,12.167,166.0,False,0.8058211410355411,383.0901904095936,22.297793294944064,0.31150001287460327,8.01049286265432,21.8236250964506
740,12.333,166.0,False,0.7885501606973427,413.7622606417181,21.963294848390582,0.3315690755844116,8.830287000868056,5.7383582497428165
750,12.5,152.0,False,0.7869398769412512,432.13935241448047,21.774565440862638,0.3493935465812683,9.053504050925927,8.230523164223257
760,12.667,152.0,False,0.7886857653471568,445.1415360564558,21.64582240774355,0.3516477346420288,9.095591664255402,6.138245864679789
770,12.833,152.0,False,0.8018152786155797,392.0132178337191,22.197796501345234,0.3268364667892456,8.487184802396797,16.400551697530858
780,13.0,152.0,False,0.807830824223981,400.2208549543467,22.10780645494229,0.33348625898361206,8.270304542824075,23.604461644804502
790,13.167,152.0,False,0.8298567665047542,317.7638727735982,23.109758410202904,0.3005008101463318,7.458326250241127,9.301419592335407
800,13.333,152.0,False,0.8250069811282451,317.47294146251284,23.113736450172247,0.3002776503562927,7.625267138069058,34.64552402826004
810,13.5,149.0,False,0.8333472881125694,298.21976771476335,23.38543933270373,0.2814673185348511,7.226430648992091,24.52784710165892
820,13.667,149.0,False,0.8284929890713704,346.9403909866898,22.728254972855847,0.28804346919059753,7.619455611617477,52.672636819219406
830,13.833,149.0,False,0.8491919772026888,356.84544455697016,22.606002038870507,0.2736741304397583,7.444720428843557,55.75795986850565
840,14.0,149.0,False,0.8422319395058797,393.96020286779833,22.17628008453158,0.278829962015152,7.768732714240934,61.854427686149705
850,14.167,149.0,False,0.8307776170287121,453.8127930893133,21.562036262828922,0.29621219635009766,8.39515869140625,69.34768229166664
860,14.333,149.0,False,0.8329156038357783,481.80817290380656,21.302061982132248,0.29094842076301575,8.588912082248264,48.06146182966819
870,14.5,149.0,False,0.8417512494792636,541.6474654385288,20.793636455992612,0.27941253781318665,8.68840662073206,53.89401461628728
880,14.667,155.0,False,0.8497253415169532,372.74664661297584,22.41666615822774,0.2569546699523926,7.311964352454668,27.661926118827182
890,14.833,155.0,False,0.838566350444313,351.34895399305555,22.673416959382337,0.2486276924610138,7.011114833502122,7.898895419399423
900,15.0,155.0,False,0.8360956474217367,374.3663794447659,22.397835215423335,0.2539754807949066,7.053699936101466,34.43248868714633
910,15.167,155.0,False,0.8281580139493876,391.69313315811473,22.201344029470032,0.2634645104408264,7.201828929759838,7.928456147119334
920,15.333,155.0,False,0.8252011047427342,419.367177895126,21.904859238106763,0.2679206132888794,7.4820319583092205,17.481297180426992
930,15.5,155.0,False,0.8243997988276138,421.42476727269803,21.88360305215708,0.2581689655780792,7.453269540292245,0.9466164721578707
940,15.667,155.0,False,0.8278870166511587,428.50678847575875,21.811226543888345,0.24820277094841003,7.442863980516975,10.420578643422118
950,15.833,155.0,False,0.8305382476243173,462.2621099376286,21.48192063621451,0.2489134818315506,7.618452706042631,18.90244385770319
960,16.0,155.0,False,0.8314729975214626,478.90082983699847,21.32834771281312,0.24676747620105743,7.718433687186535,21.289589562435708
970,16.167,155.0,False,0.816985035283328,583.3718128697274,20.471349196455726,0.2796739339828491,8.597442657093943,65.39596812307104
980,16.333,155.0,False,0.8195210589257916,590.2648535558128,20.420334362968823,0.2783606946468353,8.60462516878858,24.61610705214764
990,16.5,155.0,False,0.8197532195341063,587.080845470036,20.443824498691793,0.2778216600418091,8.618119288315008,22.02207632056968
1000,16.667,157.0,False,0.8180768337148158,593.0942832513504,20.39956622915099,0.27859193086624146,8.73686452606578,24.007854034047057
1010,16.833,157.0,False,0.8126575413434727,639.5258279079861,20.072222722699525,0.28954383730888367,9.178982988522376,53.803065783339775
1020,17.0,157.0,False,0.8155242589098658,618.7658072514789,20.2155405411513,0.28901970386505127,9.13914121274595,21.481016408661276
1030,17.167,157.0,False,0.8073655745967154,672.3391516766333,19.854919590255925,0.3092479407787323,9.701619556568287,75.27162091290512
1040,17.333,157.0,False,0.8151277937405772,656.7695077803498,19.956673795307974,0.29996123909950256,9.55890350718557,41.40365292647249
1050,17.5,157.0,False,0.8118749107713696,682.0548333815586,19.792610699683816,0.30737823247909546,9.750374695577738,82.37119148662549
1060,17.667,163.0,False,0.8157639552144265,666.0465063175154,19.895758062743106,0.29837167263031006,9.644825409312308,52.265726654931825
1070,17.833,163.0,False,0.8126520077016909,706.5344840695731,19.63946997407115,0.30501461029052734,9.858364287953318,106.15069434397509
1080,18.0,163.0,False,0.8075679666719056,726.8238322241513,19.516512016791488,0.3197137415409088,9.934469853153935,105.35139537921162
1090,18.167,163.0,False,0.8117353541944888,714.4823851433899,19.590888347098875,0.3107229173183441,9.633972092616705,100.00768088509517
1100,18.333,163.0,False,0.812353159421808,695.463584466628,19.70805966265571,0.30629509687423706,9.243938395182292,95.06589369534464
1110,18.5,163.0,False,0.8171289885678772,690.8350838718493,19.73705975885279,0.30344775319099426,8.93531995985243,133.36946978282532
1120,18.667,165.0,False,0.8147986988895215,695.8695521878215,19.705525265371495,0.30969157814979553,8.809611364293982,144.96090195392878
1130,18.833,165.0,False,0.8172392854963394,675.6978351257073,19.833278333806522,0.30820414423942566,8.521527220172647,134.83067185892486
1140,19.0,165.0,False,0.8130398440218677,703.5418366608797,19.65790432671103,0.3192442059516907,8.682496774932485,163.12900750305425
1150,19.167,165.0,False,0.8072926882960711,726.7082288451646,19.517202829344356,0.32806816697120667,8.958067159770447,148.0922884114583
1160,19.333,165.0,False,0.8038625576984938,712.4200603620113,19.603442210173732,0.33069363236427307,9.014202504099151,176.2344935739775
1170,19.5,165.0,False,0.793674487803776,756.3790119438014,19.343408913604996,0.3507702052593231,9.388144350405092,174.71930535461672
1180,19.667,166.0,False,0.7863647604352004,757.9099219553755,19.33462768326055,0.3545844256877899,9.437130714699075,108.68880789046432
1190,19.833,166.0,False,0.7786925202467103,801.4089452723123,19.09226175178613,0.36836081743240356,9.656536970727238,114.91036713525597
1200,20.0,166.0,False,0.7880835648951555,740.7812456195345,19.433903821009565,0.3506110906600952,8.99156393168885,22.998543836805595
1210,20.167,166.0,False,0.7869287944978792,750.1081080809543,19.37956500996882,0.34850889444351196,8.926663953993055,30.07328163178363
1220,20.333,166.0,False,0.7841516220307251,779.1303973363555,19.214702124322837,0.36118462681770325,9.15006004050926,5.341378379790399
1230,20.5,166.0,False,0.7938304222658651,731.7524012586806,19.4871620461458,0.35765451192855835,8.902963957609954,51.74897603604046
1240,20.667,165.0,False,0.795875974062431,798.3277000948431,19.10899162337646,0.37227773666381836,9.458676501615548,23.83236105082949
1250,20.833,165.0,False,0.7998273820723288,868.5688416682742,18.742761150890487,0.3616666793823242,9.564716781804592,15.668683087384238
1260,21.0,165.0,False,0.7945726741185626,946.8639349038709,18.36792785841439,0.3856331706047058,10.328930196879822,23.888225589956278
1270,21.167,165.0,False,0.8051277351096436,783.185639226466,19.192156453796233,0.368513286113739,9.674694236472801,70.75080602575224
1280,21.333,165.0,False,0.808483537696151,861.221529907729,18.77965482536658,0.3773994445800781,10.309015615957755,13.32852971080888
1290,21.5,165.0,False,0.8314068449037424,729.3486600196117,19.5014517147462,0.34358933568000793,9.394846522955246,47.21962916747037
1300,21.667,162.0,False,0.8503106660841918,575.2096240033436,20.53254217122117,0.3136879503726959,8.348185537832755,69.95029937869731
1310,21.833,162.0,False,0.8533043350715172,613.557795942644,20.252248821883875,0.3002666234970093,8.688018602912809,9.630339606642224
1320,22.0,162.0,False,0.8471392374890178,701.2501961162551,19.672073651460163,0.3064606785774231,9.306408766758295,37.76235365628213
1330,22.167,162.0,False,0.8423339275676247,805.585318287037,19.069688182243187,0.30307552218437195,9.666315827546295,21.961175170396018
1340,22.333,162.0,False,0.830412192948851,955.3052826806842,18.329381815386455,0.31933102011680603,10.808022671923226,83.64000791698822
1350,22.5,162.0,False,0.8153703089669336,1196.508435490612,17.351645960930377,0.33638057112693787,12.459558783637153,153.12566277649182
1360,22.667,154.0,False,0.7829406022693662,1572.1767941422324,16.16578979213391,0.3747558295726776,15.652987798996914,250.26810510706014
1370,22.833,154.0,False,0.6899268168749404,2474.3781009275335,14.196142975069685,0.453156441450119,21.85303382402585,312.8918116440009
1380,23.0,154.0,False,0.6099202220568963,2812.7868240821117,13.63943541832109,0.5282478928565979,27.496027756679204,473.81809566293725
1390,23.167,154.0,False,0.8131656680163466,1144.3396533002185,17.545254136306564,0.2778969407081604,10.503627839265047,575.0300429406186
1400,23.333,154.0,False,0.7892215059940783,1337.5505674913195,16.86770150909369,0.33445966243743896,12.555842481071567,0.446577409657948
1410,23.5,154.0,False,0.782688931964671,1203.7572341177984,17.325414507847473,0.33307796716690063,13.333127983940972,28.385326264306855
1420,23.667,162.0,False,0.7481224692836445,1408.3660313786008,16.643648191663967,0.37523794174194336,15.036608916859567,116.028882900913
1430,23.833,162.0,False,0.7425913886028394,1281.2242988040123,17.05455194272606,0.36741071939468384,14.70350584430459,84.03918800636575
1440,24.0,162.0,False,0.7831275628190382,1199.589806817451,17.340475940619662,0.36493319272994995,12.924011034553434,94.97465832368835
1450,24.167,162.0,False,0.8082558256949735,1302.328168523341,16.983599266967484,0.3435228168964386,12.253064356674383,25.505089598604627
1460,24.333,162.0,False,0.7941768768371831,1744.743938882459,15.713486625757774,0.3672010600566864,15.963655900366513,154.33771671248064
