frame_index,timestamp,fps,fps_interpolated,ssim,mse,psnr,lpips,flip,optical_flow
0,0.0,,,0.5163467529869519,4024.454832979681,12.083733032607434,0.5340226888656616,30.09049904152199,
10,0.167,,,0.5687355109260357,3737.6572860403808,12.404808834090996,0.5172563791275024,28.238407856505596,
20,0.333,,,0.6088509169998855,3429.804728571888,12.77810966107296,0.5069067478179932,26.455098786530673,401.0378338798869
30,0.5,,,0.6571626869571681,2871.4797417534724,13.549746041809758,0.48414623737335205,23.42589570975598,367.2216944765947
40,0.667,,,0.6919162465746757,2630.303392931777,13.930745156949678,0.471633642911911,21.792049304349923,182.61020343042696
50,0.833,,,0.7140766613203396,2462.4556371367025,14.217119457471059,0.46896061301231384,20.960532588252313,146.81586172598378
60,1.0,,,0.7248466948416354,2448.3882945521477,14.242000663451073,0.48102307319641113,20.70131177360629,66.47650939187884
70,1.167,,,0.7112697375337682,2848.628459281764,13.584445520658065,0.4907449185848236,23.212087899667246,44.44889807179146
80,1.333,,,0.7165399273686571,2958.5224141589506,13.4200549696971,0.490902304649353,23.93052776572145,124.34129324202672
90,1.5,61.0,False,0.7124530594370718,2989.387293073238,13.374981767257507,0.4956684112548828,24.33811032142168,161.00310643325616
100,1.667,61.0,False,0.7071261985550811,3186.8518989117156,13.097184796909858,0.4926600456237793,25.60534680025077,256.651694757909
110,1.833,61.0,False,0.6959671306180666,3315.8454108394417,12.924860859089693,0.49774184823036194,26.915845992476854,330.37845530317645
120,2.0,61.0,False,0.6912289236240216,3212.2053408725565,13.062770610117571,0.4983387589454651,27.209830910011576,304.6432528171618
130,2.167,61.0,False,0.686583696318236,2988.1380405655223,13.37679704514667,0.5025016069412231,26.781349419487846,349.7117328559028
140,2.333,61.0,False,0.6920587260044526,2559.4353405912425,14.049361984913684,0.5013449192047119,25.381486921899114,303.170155908404
150,2.5,58.0,False,0.6979695157609689,2099.7007253488296,14.909229626062858,0.5085906982421875,23.272287205825616,290.3412099930877
160,2.667,58.0,False,0.6977545136797731,1932.293768044303,15.270072076590735,0.50408536195755,22.49710220148534,237.0680763728138
170,2.833,58.0,False,0.7120572602935216,1507.571748368377,16.348023706169297,0.5064159631729126,19.664621175130208,173.899100397055
180,3.0,58.0,False,0.7482894877247589,991.2397227848509,18.169016633023677,0.49435245990753174,15.305590714819637,204.44503552597737
190,3.167,58.0,False,0.7617795188492853,892.7760724103009,18.62337818789892,0.4825436770915985,13.668998767240549,77.45713157873587
200,3.333,58.0,False,0.7603460749247765,938.5873908902392,18.40605645322964,0.4805103540420532,13.498161877290702,18.50495018727497
210,3.5,59.0,False,0.7522066803132013,1043.2186694235468,17.947050102838656,0.486413836479187,13.925887285397376,31.292938448431073
220,3.667,59.0,False,0.7387255897613815,1169.0723150961292,17.45238984799442,0.4981728196144104,14.624579430097414,54.34834249614198
230,3.833,59.0,False,0.730093726558913,1215.3933289930555,17.28363512589915,0.5034351348876953,14.878951024184992,54.0010668041088
240,4.0,59.0,False,0.7255712634573865,1258.6856980211548,17.131630633701068,0.5120800733566284,15.007005389178241,126.76911914464381
250,4.167,59.0,False,0.7199664922220341,1288.9529579394932,17.02843293382702,0.5124129056930542,15.17461094232253,130.45901391300148
260,4.333,59.0,False,0.7123632093886995,1366.456872990612,16.774844314749885,0.5208170413970947,15.616527581862462,207.4752780389982
270,4.5,60.0,False,0.7110822362954701,1370.4713053787293,16.762104140577996,0.5256033539772034,15.583717056086034,172.8244177195859
280,4.667,60.0,False,0.7225357212988335,1368.45040979456,16.768512968950972,0.5182805061340332,15.330099133150076,145.39427025061087
290,4.833,60.0,False,0.7287645277276471,1297.3779301295654,17.00013855052699,0.5173577070236206,15.056773847415123,209.56161279497812
300,5.0,60.0,False,0.7220969677355552,1325.9864410927855,16.905412776654384,0.5317075848579407,15.598391083140433,313.1350467986433
310,5.167,60.0,False,0.7003320170658613,1676.5052412872942,15.886754453586088,0.5546219348907471,17.554816562982253,87.19063090760034
320,5.333,60.0,False,0.7029278647806867,1645.8615116222993,15.966870714670927,0.5594702959060669,17.47189296392747,16.804164014274704
330,5.5,65.0,False,0.6811825220958717,1688.2075987413195,15.856545101397927,0.572797954082489,17.491398609302664,92.86060673466434
340,5.667,65.0,False,0.6712970516579831,1753.0968466274435,15.692744523074268,0.5832947492599487,18.172250162760417,117.67109105742031
350,5.833,65.0,False,0.6580814906627003,1813.956689935378,15.544534472434039,0.6095332503318787,18.70932585539641,116.27278957288453
360,6.0,65.0,False,0.6415651744400985,1806.0748346675668,15.563446195361344,0.6103781461715698,19.19518456729842,166.8800226658951
370,6.167,65.0,False,0.6679429412297591,1583.905222278485,16.133511701503863,0.5910738110542297,18.10362092194734,131.4089975163966
380,6.333,65.0,False,0.6639280340121363,1776.9378933979553,15.63408112030486,0.567649781703949,19.320750732421875,56.03712259677212
390,6.5,65.0,False,0.6190307740459089,2106.7104176311727,14.894755180305852,0.637669026851654,22.402573046272185,44.456808047196546
400,6.667,65.0,False,0.5846199548775439,2583.5426699540253,14.008647220918837,0.6574178338050842,24.37410469714506,309.26825532889666
410,6.833,65.0,False,0.5744075861555046,2914.5915993119856,13.485026520614367,0.6740003824234009,25.985925910855517,385.55086560410246
420,7.0,65.0,False,0.5735427930057916,3030.704427967464,13.31536777374587,0.6736994385719299,26.870245361328124,359.2158382161458
430,7.167,65.0,False,0.5819729158643929,3013.555096330054,13.340012248571183,0.6587691903114319,27.220856978804978,404.2006101305298
440,7.333,65.0,False,0.5763573331756361,2914.847035268776,13.484645919896053,0.6391300559043884,27.336482641902972,370.2081466411072
450,7.5,58.0,False,0.5805530671634862,2920.354065353331,13.476448521224677,0.6496726870536804,27.7448134434076,313.37423251430687
460,7.667,58.0,False,0.6124503540438386,2888.9838414271476,13.52335248099051,0.6730104088783264,27.395231858241704,276.80069673514663
470,7.833,58.0,False,0.6251094427267502,2935.296759018133,13.454283458161767,0.6700177192687988,27.729858458719136,166.73211721161266
480,8.0,58.0,False,0.6043084223254678,3215.3253217833717,13.058554401216366,0.6780140995979309,28.887442883150076,106.2425984600053
490,8.167,58.0,False,0.6037483350065138,3147.42075348026,13.151255567216879,0.6520054936408997,27.81421255606192,257.50129939075356
500,8.333,58.0,False,0.6082107846457093,2932.931106047454,13.457784992562075,0.656955897808075,26.984219639154126,230.41011111914855
510,8.5,62.0,False,0.6151555670630803,2734.9524451035236,13.761305815727498,0.6632457971572876,26.076456133053625,232.24104313351972
520,8.667,62.0,False,0.6197897475287656,2554.587603604038,14.057595604812681,0.6376552581787109,25.2818054651331,249.68668535397376
530,8.833,62.0,False,0.6222250098207057,2369.903495932999,14.383496992616436,0.6110973358154297,24.75916288399402,174.61760499051576
540,9.0,62.0,False,0.6103143321793062,2369.2711747283306,14.384655901627777,0.5954469442367554,25.180055745442708,169.03603190104155
