frame_index,timestamp,fps,fps_interpolated,ssim,mse,psnr,lpips,flip,optical_flow
0,0.0,182.0,False,0.9372521245115143,147.53393325617284,26.44188440004587,0.17894423007965088,4.275280731577932,
10,0.167,182.0,False,0.8979548631651187,167.6274139981996,25.88735315699241,0.18895283341407776,4.6705263189621915,
20,0.333,182.0,False,0.9264124783358678,142.46174318415638,26.59382106731687,0.18571513891220093,4.338050371334877,22.54694106867285
30,0.5,191.0,False,0.9219417902108437,151.00537133487654,26.34087965232963,0.18695726990699768,4.4392804783950615,29.25080978330763
40,0.667,191.0,False,0.9390600592456358,139.5360914994856,26.683938069372616,0.1869741529226303,4.254224175347222,27.851720357510317
50,0.833,191.0,False,0.9402787557252562,136.74606111754116,26.771655352558852,0.18614540994167328,4.137488727334105,27.336109101723224
60,1.0,191.0,False,0.9279903338179275,159.36081002443416,26.106988322817113,0.194984570145607,4.560956368152006,7.903586194701688
70,1.167,191.0,False,0.9283013009057308,143.63130610210905,26.558312511456243,0.19427232444286346,4.537276837384259,16.27162680041154
80,1.333,191.0,False,0.9325518390860933,103.41978989840536,27.984767097182246,0.19632522761821747,4.129000229070216,19.188375369727382
90,1.5,195.0,False,0.9383774119262988,82.40264162165637,28.971392265576924,0.1923774778842926,3.556739185474537,20.653291055812744
100,1.667,195.0,False,0.9438452197777435,72.79234519675926,29.509946493240964,0.19127526879310608,3.272712191358025,15.118612718621392
110,1.833,195.0,False,0.9535032814512647,53.90364101080247,30.814622595495564,0.16457869112491608,2.849159915123457,9.591905623070986
120,2.0,195.0,False,0.9497008097302756,46.43216579861111,31.462614193415455,0.15577173233032227,2.6103833912037038,11.0474034690072
130,2.167,195.0,False,0.9491823929960477,47.42839136445473,31.370419659944112,0.14862273633480072,2.5985149619020063,12.11642417373971
140,2.333,195.0,False,0.9557649110838323,38.08701774691358,32.32303392585136,0.14899735152721405,2.391839373553241,3.3107031250000034
150,2.5,200.0,False,0.946298859980675,40.64460053369341,32.04077501323414,0.1454942226409912,2.390641276041667,7.6548886799125455
160,2.667,200.0,False,0.9548731357433993,37.687460294495885,32.36883488933015,0.1454206109046936,2.223338638117284,4.6886325713734465
170,2.833,200.0,False,0.9537106763676425,36.2950485468107,32.53232979233211,0.1408342868089676,2.2151844015239197,4.4732519129372434
180,3.0,200.0,False,0.9443709713079421,38.470918209876544,32.27947808854735,0.14927013218402863,2.35308292341821,6.640383471579213
