frame_index,timestamp,fps,fps_interpolated,ssim,mse,psnr,lpips,flip,optical_flow
0,0.0,,,0.31016930002389725,7118.871141493056,9.606692290132235,0.8938624262809753,42.59689432779948,
10,0.167,,,0.3142064198432742,7125.455824924045,9.602677089007468,0.9025153517723083,42.82318169487847,
20,0.333,,,0.31505618065332675,7200.670335828993,9.557074325477124,0.9011926651000977,43.23416103786892,436.43240347403065
30,0.5,,,0.3231054991344886,7184.108345178674,9.567074874650066,0.9022625684738159,43.02703542073568,459.05218035662614
40,0.667,,,0.45752083563188706,4215.1902695493345,11.882631778382677,0.7179956436157227,33.4512796359592,1463.4958209002461
50,0.833,,,0.46755662890808414,3832.42534197772,12.296066575849206,0.7169119119644165,32.03915771484375,528.4705656376591
60,1.0,,,0.47423992012829047,3247.281446307147,13.015604297161783,0.7150955200195312,29.978934156629773,489.1324543818721
70,1.167,,,0.4773407263328863,2879.535912362558,13.537578616298255,0.7113226652145386,28.646429612901475,431.13433661566836
80,1.333,,,0.4834142107313174,2530.9990061668113,14.097883862416019,0.7044329643249512,26.666284756130644,313.5478008807147
90,1.5,,,0.49582050185706406,2013.3114039894388,15.091694073529869,0.6889418959617615,23.632188652886285,307.6669929108796
100,1.667,,,0.49669864332448416,1773.7907020399305,15.641779868105349,0.672738254070282,21.769940558539496,251.8286234085648
110,1.833,,,0.4934568060083305,1754.2694998734087,15.689840481679258,0.6546283960342407,21.182101576063367,175.96330715603298
120,2.0,,,0.4858448974223625,1755.6318939887153,15.686468989379188,0.64781254529953,20.94409952799479,151.1493819173177
130,2.167,,,0.47914817870688703,1789.9923184317129,15.60229193614206,0.6468343734741211,20.897869262695313,156.14869972511576
140,2.333,,,0.473900537535058,1792.0543824146412,15.597291760639987,0.6488441824913025,20.889513278537326,148.05168063693577
150,2.5,,,0.46678749789850843,1825.6264057074652,15.516684521493211,0.6560871005058289,21.074727478027345,140.21889277705438
160,2.667,,,0.46351131973750975,1866.1731419089988,15.421284261266077,0.6596071124076843,21.18676313612196,155.03053575303818
170,2.833,,,0.455040295306771,1940.8705241789642,15.25083796376071,0.6603797674179077,21.560544738769533,149.73364199037906
180,3.0,,,0.44893428135714597,2016.3326781322337,15.085181722028548,0.6631470918655396,21.946212395562068,156.15450154622397
190,3.167,,,0.4393832636484091,2115.141121509693,14.877410122072865,0.6657263040542603,22.599722696940105,172.6324136013455
200,3.333,,,0.43264308136517865,2178.753150318287,14.748723327912334,0.6678105592727661,22.96651116265191,198.7545860007957
210,3.5,,,0.4289115809264113,2246.2131788917823,14.616293898761707,0.6735084652900696,23.356840040418838,212.99197428385418
220,3.667,,,0.42728176341923235,2271.7090187355325,14.567276586751273,0.6806594729423523,23.525480414496528,240.86904048213253
230,3.833,,,0.42367028361000286,2251.069579083478,14.606914419024864,0.684052586555481,23.410565694173176,252.37338704427083
240,4.0,,,0.4234414759355688,2201.540825737847,14.703536173688601,0.6871054768562317,23.08029815673828,276.4536501736111
250,4.167,,,0.42758988526455854,2142.117903193721,14.822369899382545,0.6820246577262878,22.692612982855902,309.8507544397425
260,4.333,,,0.43626089644644506,2085.669948187934,14.93834777305533,0.6846505403518677,22.325591735839843,301.59869543004913
270,4.5,,,0.4353578730113229,2081.9189555302373,14.94616541481612,0.6990240216255188,22.482078823513454,345.42562097620083
280,4.667,,,0.43271574219346215,2100.176583839699,14.908245489134938,0.7033966183662415,22.781927422417535,334.27893021195024
290,4.833,,,0.4327697280443085,2101.9327161096644,14.904615509311476,0.7016081809997559,22.907440083821616,345.45906525788484
300,5.0,,,0.42405536015581424,2034.4829660373264,15.046263028481633,0.6912747621536255,22.651507670084637,493.2349556929977
