comparison,resolution,mode,ssim,psnr,lpips,flip
1080p_DLAA_vs_Quality,1080p,Quality,0.8159350169465897,23.163428819612562,0.20027255911564995,6.511834087777645
1440p_DLAA_vs_Ultra_Performance,1440p,Ultra_Performance,0.8432419740288011,23.865385753787958,0.21164238340729338,5.916937957687134
1080p_DLAA_vs_Balanced,1080p,Balanced,0.8659900792947052,25.20074202800815,0.16900047220236866,5.14726578411481
1440p_DLAA_vs_Balanced,1440p,Balanced,0.822387368690794,23.26152135629299,0.20466100094331938,6.285358148711649
1440p_DLAA_vs_Quality,1440p,Quality,0.8479425934651359,24.25140651002628,0.18363277717302975,5.453293416649103
1080p_DLAA_vs_Performance,1080p,Performance,0.8352725442842389,23.880082084349027,0.1863266872123201,5.906928482546029
1440p_DLAA_vs_Performance,1440p,Performance,0.8435758069760844,24.126242654289445,0.19574836215046656,5.7176982299001375
1080p_DLAA_vs_Ultra_Performance,1080p,Ultra_Performance,0.8304114330322184,23.58029691326609,0.20566514864669624,6.2357155072773605
