comparison,resolution,metric,n,pearson_r,pearson_p,spearman_rho,spearman_p,x_dw,y_dw,x_autocorr,y_autocorr,effective_n,x_autocorr_interpretation,y_autocorr_interpretation
1440p_DLAA_vs_Quality,1440p,lpips,704,-0.2070755909703533,2.94321723476322e-08,-0.22472110710850993,1.6476406539227272e-09,0.0008438914750038029,0.02374447299162244,0.9995780542624981,0.9881277635041887,235.63230215424647,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Quality,1440p,flip,704,0.06730985000554796,0.07429652850085736,-0.034318108366700455,0.3632382048467425,0.0008438914750038029,0.0752784860681497,0.9995780542624981,0.9623607569659252,237.68215512461103,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,ssim,705,0.1471516048766493,8.797047610899507e-05,0.18615838383095193,6.43608318764723e-07,0.0011345469595595997,0.0019294246243409345,0.9994327265202202,0.9990352876878296,235.12006686728103,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,lpips,705,-0.2706792960844013,2.647814402974477e-13,-0.28463217179597894,1.3186467425082775e-14,0.0011345469595595997,0.025443826668442415,0.9994327265202202,0.9872780866657788,236.04561810520883,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,flip,705,0.02220999097319568,0.5560342155732898,-0.09694053741520427,0.010010978745956219,0.0011345469595595997,0.08968020080711003,0.9994327265202202,0.955159899596445,238.61157499963326,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,ssim,704,-0.03549453422482537,0.34701283321784093,0.08296669250389649,0.027719081366280228,0.001007250972395576,0.004409201297753945,0.9994963745138022,0.997795399351123,234.87870154603314,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,lpips,704,-0.10261563591968897,0.0064290015214182586,-0.15833319124979459,2.440447025047707e-05,0.001007250972395576,0.02946500211864016,0.9994963745138022,0.9852674989406799,235.86455406444267,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,flip,704,0.15314301884524026,4.4994160590153226e-05,0.03410885434222264,0.36617311215761994,0.001007250972395576,0.09594772128834507,0.9994963745138022,0.9520261393558275,238.52096560056802,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,ssim,705,0.06795949169695367,0.07133600804906053,0.10778759391838492,0.004167044343095697,0.0010867656304862257,0.0019810849543298475,0.9994566171847569,0.9990094575228351,235.12021895020143,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,lpips,705,-0.19726864059334473,1.2881454016417312e-07,-0.2169589017184016,5.888453860564592e-09,0.0010867656304862257,0.021846120268667557,0.9994566171847569,0.9890769398656662,235.901650940741,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,flip,705,0.026689600933825875,0.4792393893111935,-0.06543679504324883,0.08252050388372084,0.0010867656304862257,0.09430769493003137,0.9994566171847569,0.9528461525349843,238.79664620811397,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
