frame_index,timestamp,ssim,mse,psnr,lpips,flip,fps,fps_interpolated,optical_flow,resolution,comparison
310,5.167,0.700613260269165,430.7958984375,21.788088010944282,0.21941184997558594,6.392552852630615,132.4,False,0.9873352011435941,1080p,1080p_DLAA_vs_Quality
320,5.333,0.7343201637268066,358.4642028808594,22.586345684165057,0.17703519761562347,5.40564489364624,140.7,False,8.699371342506709,1080p,1080p_DLAA_vs_Quality
330,5.5,0.7372084259986877,286.0093994140625,23.56700054848719,0.16220307350158691,4.946627140045166,144.1,False,26.55868530336363,1080p,1080p_DLAA_vs_Quality
340,5.667,0.7227160334587097,334.3529968261719,22.888751407067875,0.17864415049552917,5.563638210296631,142.5,False,33.31842040885937,1080p,1080p_DLAA_vs_Quality
350,5.833,0.7322468757629395,252.53822326660156,24.107532402055764,0.1356620490550995,4.767802715301514,143.3,False,11.13424682929923,1080p,1080p_DLAA_vs_Quality
360,6.0,0.7434226870536804,214.75477600097656,24.811375298416728,0.12474554032087326,4.349092483520508,143.2,False,2.253570557503963,1080p,1080p_DLAA_vs_Quality
370,6.167,0.7673388719558716,267.0221862792969,23.865330134420226,0.14521095156669617,4.728094100952148,138.5,False,33.15579223852353,1080p,1080p_DLAA_vs_Quality
380,6.333,0.8210145831108093,170.23619079589844,25.82028467915257,0.10564745962619781,3.429063320159912,142.4,False,21.480651855395365,1080p,1080p_DLAA_vs_Quality
390,6.5,0.8398218750953674,144.81871032714844,26.522556852851427,0.10130143165588379,3.0481770038604736,143.4,False,0.7338867239952833,1080p,1080p_DLAA_vs_Quality
400,6.667,0.9047724604606628,92.05376434326172,28.490388081139216,0.08506965637207031,2.294567823410034,142.4,False,6.650871269432997,1080p,1080p_DLAA_vs_Quality
410,6.833,0.8658719658851624,120.35623168945312,27.32611779191828,0.099760502576828,2.786886215209961,141.0,False,2.853912344093999,1080p,1080p_DLAA_vs_Quality
420,7.0,0.9044407606124878,105.05943298339844,27.91645308326632,0.08626255393028259,2.401157855987549,142.8,False,8.45046997717506,1080p,1080p_DLAA_vs_Quality
430,7.167,0.9085344076156616,72.18755340576172,29.54618037996014,0.0788656547665596,2.206078290939331,143.1,False,12.750144951152407,1080p,1080p_DLAA_vs_Quality
440,7.333,0.8919459581375122,117.625244140625,27.42579823018644,0.08853121101856232,2.6279375553131104,143.4,False,9.368705754239343,1080p,1080p_DLAA_vs_Quality
450,7.5,0.8823460936546326,142.96148681640625,26.57861304632752,0.10756902396678925,2.961290121078491,143.1,False,13.226295475777931,1080p,1080p_DLAA_vs_Quality
460,7.667,0.8809981942176819,138.64559936523438,26.71174271315557,0.09696617722511292,2.867518186569214,143.2,False,3.1960372883785624,1080p,1080p_DLAA_vs_Quality
470,7.833,0.8659929037094116,305.08538818359375,23.286589529082224,0.13936462998390198,4.038149833679199,142.8,False,70.89888000591654,1080p,1080p_DLAA_vs_Quality
480,8.0,0.859660267829895,446.0923156738281,21.63655618660136,0.16207295656204224,4.766080379486084,141.1,False,52.423309324448894,1080p,1080p_DLAA_vs_Quality
490,8.167,0.8680241703987122,419.3168640136719,21.90538031732165,0.15564103424549103,4.4872050285339355,140.6,False,14.080413820185697,1080p,1080p_DLAA_vs_Quality
500,8.333,0.8792360424995422,243.8135986328125,24.26022436261136,0.11839476227760315,3.3875222206115723,140.4,False,73.65191650345808,1080p,1080p_DLAA_vs_Quality
510,8.5,0.8722307682037354,257.4041442871094,24.024648259664655,0.13921983540058136,3.962326765060425,142.2,False,38.0406875593349,1080p,1080p_DLAA_vs_Quality
520,8.667,0.8629327416419983,300.6774597167969,23.349794884292724,0.1592433899641037,4.423486709594727,143.8,False,41.494781497726905,1080p,1080p_DLAA_vs_Quality
530,8.833,0.8537618517875671,376.4148864746094,22.37413570273332,0.1621701419353485,4.836697578430176,140.9,False,35.35317230393035,1080p,1080p_DLAA_vs_Quality
540,9.0,0.8597040772438049,348.8634033203125,22.704249476527096,0.15393613278865814,4.4696502685546875,140.9,True,14.197326661077625,1080p,1080p_DLAA_vs_Quality
550,9.167,0.8598492741584778,421.1070861816406,21.88687811293547,0.16715875267982483,4.952793121337891,141.4,False,44.393478391464356,1080p,1080p_DLAA_vs_Quality
560,9.333,0.8637968301773071,422.08599853515625,21.876794149200286,0.16442731022834778,4.919278621673584,140.6,False,12.704429629865587,1080p,1080p_DLAA_vs_Quality
570,9.5,0.8617981672286987,488.0654296875,21.24602313767963,0.16763471066951752,5.167107582092285,143.3,False,40.27357483016286,1080p,1080p_DLAA_vs_Quality
580,9.667,0.8728227019309998,356.0368347167969,22.615854295054078,0.15621653199195862,4.478350639343262,143.0,False,65.4043045047838,1080p,1080p_DLAA_vs_Quality
590,9.833,0.8843136429786682,268.8468322753906,23.835754371588184,0.1380370557308197,3.819094181060791,143.8,False,42.19818115172552,1080p,1080p_DLAA_vs_Quality
600,10.0,0.899189829826355,159.75701904296875,26.096204125685322,0.10677799582481384,2.946098566055298,142.8,False,36.114761352814035,1080p,1080p_DLAA_vs_Quality
610,10.167,0.8937186598777771,192.04971313476562,25.296666980732052,0.11232677847146988,3.149801731109619,143.1,False,10.822708129484383,1080p,1080p_DLAA_vs_Quality
620,10.333,0.8769055008888245,341.01422119140625,22.8030787027374,0.14551997184753418,4.2772440910339355,142.6,False,60.519062041451534,1080p,1080p_DLAA_vs_Quality
630,10.5,0.8633041977882385,478.1253356933594,21.33538603450537,0.16058960556983948,5.135989189147949,143.5,False,52.88143157959936,1080p,1080p_DLAA_vs_Quality
640,10.667,0.8257195353507996,469.0055847167969,21.419023467301244,0.16162022948265076,5.439172267913818,142.7,False,12.657485959025294,1080p,1080p_DLAA_vs_Quality
650,10.833,0.7306720614433289,504.33245849609375,21.10363440910021,0.19550910592079163,6.552400588989258,142.6,False,69.24063109993409,1080p,1080p_DLAA_vs_Quality
660,11.0,0.5714271068572998,855.3689575195312,18.809268757871948,0.4160449504852295,11.03626823425293,143.4,False,250.08400727107488,1080p,1080p_DLAA_vs_Quality
670,11.167,0.48466095328330994,1276.852783203125,17.06939533399448,0.5303986072540283,14.974369049072266,143.4,True,412.6227951236263,1080p,1080p_DLAA_vs_Quality
680,11.333,0.45970821380615234,1351.431640625,16.822862781659012,0.5824302434921265,15.889001846313477,142.7,False,496.8449096909572,1080p,1080p_DLAA_vs_Quality
690,11.5,0.4528736472129822,1442.53857421875,16.539529256284542,0.599593997001648,16.537641525268555,142.9,False,400.0685501244068,1080p,1080p_DLAA_vs_Quality
700,11.667,0.4320714771747589,1679.7843017578125,15.878268425768717,0.6173080205917358,17.84994888305664,143.0,False,291.8861694251352,1080p,1080p_DLAA_vs_Quality
710,11.833,0.45273223519325256,1470.1754150390625,16.457112048690643,0.6094591617584229,16.193893432617188,142.0,False,75.47915646825783,1080p,1080p_DLAA_vs_Quality
720,12.0,0.5041095018386841,1389.1297607421875,16.70337545121552,0.5481777787208557,14.55376148223877,140.6,False,225.0880127186217,1080p,1080p_DLAA_vs_Quality
730,12.167,0.5057337284088135,1598.1478271484375,16.09463412206892,0.5712418556213379,15.707918167114258,141.4,False,47.869506855678765,1080p,1080p_DLAA_vs_Quality
740,12.333,0.5131319165229797,1513.8834228515625,16.329879274222034,0.5445544719696045,15.291258811950684,139.8,False,158.31210328182715,1080p,1080p_DLAA_vs_Quality
750,12.5,0.5246182084083557,1211.6087646484375,17.297179545558173,0.5333614945411682,13.433512687683105,140.1,False,228.07992554401193,1080p,1080p_DLAA_vs_Quality
760,12.667,0.5355522036552429,1042.8387451171875,17.94863202508554,0.5337767004966736,11.99689769744873,140.3,False,79.0262756415047,1080p,1080p_DLAA_vs_Quality
770,12.833,0.5517814755439758,925.1363525390625,18.468746143005625,0.5308295488357544,11.314334869384766,134.7,False,208.73176574628894,1080p,1080p_DLAA_vs_Quality
780,13.0,0.5535013675689697,841.7418823242188,18.879014240807834,0.5221679210662842,11.067255020141602,139.9,False,242.00604248032045,1080p,1080p_DLAA_vs_Quality
790,13.167,0.5497797131538391,729.447265625,19.50086460218827,0.5328019857406616,10.719437599182129,142.2,False,81.52088928298735,1080p,1080p_DLAA_vs_Quality
800,13.333,0.5129225254058838,603.9130249023438,20.321059645064636,0.5401033759117126,10.242227554321289,141.0,False,24.23510742365542,1080p,1080p_DLAA_vs_Quality
810,13.5,0.5201597809791565,592.3186645507812,20.40524942959877,0.5428758263587952,10.388263702392578,140.6,False,16.551559452460936,1080p,1080p_DLAA_vs_Quality
820,13.667,0.5196255445480347,580.3060302734375,20.494232772913673,0.5375328063964844,10.570223808288574,140.6,False,23.044891358014468,1080p,1080p_DLAA_vs_Quality
830,13.833,0.5553808808326721,534.4577026367188,20.851670203377832,0.502104640007019,9.827208518981934,139.9,False,37.48895263762469,1080p,1080p_DLAA_vs_Quality
840,14.0,0.5890254378318787,514.0868530273438,21.020438632655825,0.5081031322479248,9.43124008178711,134.3,False,43.45147704888885,1080p,1080p_DLAA_vs_Quality
850,14.167,0.550573468208313,503.0404968261719,21.114774119149907,0.5275657176971436,9.577924728393555,140.7,False,15.26527404292159,1080p,1080p_DLAA_vs_Quality
860,14.333,0.5124556422233582,499.7748107910156,21.143059974531155,0.5677621364593506,9.504857063293457,142.8,False,5.929718027356671,1080p,1080p_DLAA_vs_Quality
870,14.5,0.4871169626712799,511.2419738769531,21.044538579029997,0.5771274566650391,9.135435104370117,147.0,False,55.187820445437524,1080p,1080p_DLAA_vs_Quality
880,14.667,0.44007083773612976,558.8505859375,20.657846502561412,0.5578288435935974,9.391779899597168,141.5,False,90.71800232845743,1080p,1080p_DLAA_vs_Quality
890,14.833,0.5146146416664124,409.30950927734375,22.010285263650697,0.5105299949645996,7.722116947174072,143.8,False,130.5592117387236,1080p,1080p_DLAA_vs_Quality
900,15.0,0.5735586285591125,301.5250549316406,23.337569556140906,0.4595372676849365,6.43487024307251,142.7,False,44.65440368728015,1080p,1080p_DLAA_vs_Quality
910,15.167,0.5678845643997192,301.89715576171875,23.33221339407613,0.4672946333885193,6.099394798278809,141.0,False,16.64225769262829,1080p,1080p_DLAA_vs_Quality
920,15.333,0.5984289050102234,294.66497802734375,23.437518393827844,0.4554528594017029,5.497757434844971,143.2,False,3.3823471069944446,1080p,1080p_DLAA_vs_Quality
930,15.5,0.5875594019889832,318.99066162109375,23.093023914965972,0.437404602766037,6.019275665283203,143.5,False,12.18974304074473,1080p,1080p_DLAA_vs_Quality
940,15.667,0.6363340616226196,269.76544189453125,23.820940469471058,0.4040457308292389,5.4605631828308105,141.9,False,31.099243163947307,1080p,1080p_DLAA_vs_Quality
950,15.833,0.6339662075042725,248.44798278808594,24.178448859186172,0.41992202401161194,5.3578104972839355,141.8,False,12.496566770776596,1080p,1080p_DLAA_vs_Quality
960,16.0,0.6073996424674988,304.03009033203125,23.30163792330028,0.4357965588569641,5.838281631469727,144.1,False,8.145629879761287,1080p,1080p_DLAA_vs_Quality
970,16.167,0.589441180229187,341.2901916503906,22.799565536127737,0.4515451192855835,6.210540294647217,143.3,False,19.07867432034837,1080p,1080p_DLAA_vs_Quality
980,16.333,0.5674301385879517,393.28753662109375,22.18370177139196,0.4803754687309265,6.8951311111450195,143.0,False,39.68440246855165,1080p,1080p_DLAA_vs_Quality
990,16.5,0.5333938598632812,480.0942077636719,21.317538945393398,0.517668604850769,7.959298610687256,143.6,False,35.91831970795926,1080p,1080p_DLAA_vs_Quality
1000,16.667,0.5331932902336121,507.6578674316406,21.075092398135826,0.5209354162216187,8.23769760131836,142.9,False,57.852821355013305,1080p,1080p_DLAA_vs_Quality
1010,16.833,0.5186182260513306,538.2177734375,20.821223256000046,0.5493016839027405,9.273957252502441,143.8,False,84.30899811070954,1080p,1080p_DLAA_vs_Quality
1020,17.0,0.5215791463851929,442.2958984375,21.673674488422364,0.5414450764656067,8.861285209655762,143.9,False,81.79843902294185,1080p,1080p_DLAA_vs_Quality
1030,17.167,0.5342910885810852,378.830078125,22.346359073130078,0.525962233543396,8.334654808044434,143.8,False,8.330543528927578,1080p,1080p_DLAA_vs_Quality
1040,17.333,0.582306981086731,322.6770324707031,23.043123066081552,0.5473167300224304,7.435372352600098,132.5,False,30.35024262402274,1080p,1080p_DLAA_vs_Quality
1050,17.5,0.5667697191238403,424.43206787109375,21.852721713753482,0.5258849263191223,8.389357566833496,145.9,False,68.52506256879494,1080p,1080p_DLAA_vs_Quality
1060,17.667,0.5476953387260437,437.87982177734375,21.717254282189785,0.5357493162155151,9.137856483459473,144.7,False,45.20922851757868,1080p,1080p_DLAA_vs_Quality
1070,17.833,0.39179638028144836,2159.011474609375,14.788254103603165,0.5756434202194214,18.711381912231445,146.9,False,980.1030731362283,1080p,1080p_DLAA_vs_Quality
1080,18.0,0.4441927671432495,3493.862060546875,12.697746060498131,0.7113050222396851,27.660442352294922,147.4,False,824.4343948547549,1080p,1080p_DLAA_vs_Quality
1090,18.167,0.2456158548593521,7587.72412109375,9.329688286967178,0.7894975543022156,42.34513854980469,147.8,False,1527.2032928866322,1080p,1080p_DLAA_vs_Quality
1100,18.333,0.15433982014656067,10762.4560546875,7.811689697159031,0.8305572867393494,52.60146713256836,147.6,False,2170.7128220280233,1080p,1080p_DLAA_vs_Quality
1110,18.5,0.20418241620063782,9719.5234375,8.25435389515497,0.7931753993034363,48.333309173583984,122.6,False,290.3076172413939,1080p,1080p_DLAA_vs_Quality
1120,18.667,0.34881049394607544,8179.7607421875,9.00339760114358,0.723134458065033,41.681236267089844,122.4,False,706.9073487020813,1080p,1080p_DLAA_vs_Quality
1130,18.833,0.330302894115448,7180.5595703125,9.569220713847072,0.6967778205871582,38.112953186035156,122.4,True,328.00817875204393,1080p,1080p_DLAA_vs_Quality
1140,19.0,0.34203627705574036,5548.05078125,10.68939933355681,0.6468324065208435,33.262290954589844,119.2,False,235.42541503834218,1080p,1080p_DLAA_vs_Quality
1150,19.167,0.3282173275947571,5056.9462890625,11.091920199479723,0.6389763355255127,31.813467025756836,122.2,False,342.2254639076714,1080p,1080p_DLAA_vs_Quality
1160,19.333,0.3275781273841858,5191.66162109375,10.97773982329985,0.650322437286377,32.186031341552734,128.7,False,61.900512676925246,1080p,1080p_DLAA_vs_Quality
1170,19.5,0.3316592872142792,5978.369140625,10.364976333719166,0.6574562788009644,34.72764587402344,129.1,False,700.8546143310093,1080p,1080p_DLAA_vs_Quality
1180,19.667,0.3606238067150116,5520.0537109375,10.711370573687315,0.6554380655288696,32.09968948364258,122.2,False,762.7264405243454,1080p,1080p_DLAA_vs_Quality
1190,19.833,0.3519645631313324,5252.74072265625,10.926943964818367,0.6632475852966309,31.326791763305664,129.3,False,686.4224855254936,1080p,1080p_DLAA_vs_Quality
1200,20.0,0.3787485361099243,4808.92333984375,11.310325069274377,0.6568585634231567,29.741792678833008,133.9,False,506.1877442694972,1080p,1080p_DLAA_vs_Quality
1210,20.167,0.39812853932380676,4945.505859375,11.188696401219682,0.6543358564376831,29.892881393432617,135.7,False,154.86804204240048,1080p,1080p_DLAA_vs_Quality
1220,20.333,0.4165802597999573,5028.173828125,11.116700776752808,0.6486004590988159,29.50106430053711,139.4,False,212.10815426125055,1080p,1080p_DLAA_vs_Quality
1230,20.5,0.435071736574173,4185.52734375,11.913301773791183,0.6492565870285034,26.88482666015625,139.1,False,143.25842285964904,1080p,1080p_DLAA_vs_Quality
1240,20.667,0.4502989649772644,3582.810791015625,12.588564872782925,0.6457256078720093,24.979305267333984,142.1,False,44.859497040030874,1080p,1080p_DLAA_vs_Quality
1250,20.833,0.4758032262325287,3701.28173828125,12.447282164040057,0.6369262933731079,24.225807189941406,142.9,False,495.75659176885574,1080p,1080p_DLAA_vs_Quality
1260,21.0,0.47965484857559204,4074.0087890625,12.030583992775924,0.6323587894439697,25.772472381591797,145.2,False,702.7210693137696,1080p,1080p_DLAA_vs_Quality
1270,21.167,0.5063226222991943,2980.62744140625,13.38772665362955,0.60908043384552,21.865999221801758,145.2,True,678.2648315614043,1080p,1080p_DLAA_vs_Quality
1280,21.333,0.5242798924446106,2388.8388671875,14.348935043166078,0.5957188606262207,19.72736358642578,141.8,False,573.0772705779096,1080p,1080p_DLAA_vs_Quality
1290,21.5,0.5467848777770996,1967.414306640625,15.19184535701408,0.5703222155570984,18.086484909057617,133.8,False,296.148986878109,1080p,1080p_DLAA_vs_Quality
1300,21.667,0.5376250743865967,2171.048828125,14.764107697733326,0.5825101137161255,18.578218460083008,135.6,False,34.66986087315888,1080p,1080p_DLAA_vs_Quality
1310,21.833,0.5258119106292725,2330.8623046875,14.455637424656153,0.5848639607429504,19.35095977783203,133.5,False,150.88861081814844,1080p,1080p_DLAA_vs_Quality
1320,22.0,0.5032283663749695,3022.553466796875,13.32706368910131,0.6148622035980225,22.53318977355957,135.6,False,349.48327634440034,1080p,1080p_DLAA_vs_Quality
1330,22.167,0.4999139904975891,2825.145751953125,13.620395024695837,0.6487314105033875,22.167299270629883,136.8,False,29.691406290550503,1080p,1080p_DLAA_vs_Quality
1340,22.333,0.49060818552970886,4048.373291015625,12.057998099132108,0.649629533290863,26.00394630432129,134.6,False,766.7371826220059,1080p,1080p_DLAA_vs_Quality
1350,22.5,0.4868333041667938,2863.870361328125,13.561270059730536,0.592725396156311,20.693124771118164,133.8,False,617.6824951297671,1080p,1080p_DLAA_vs_Quality
1360,22.667,0.4817466139793396,2673.014404296875,13.860790617859735,0.5894550681114197,19.80647087097168,130.7,False,98.70642090894978,1080p,1080p_DLAA_vs_Quality
1370,22.833,0.47948941588401794,2633.3095703125,13.925784433586703,0.5861909985542297,19.880813598632812,128.9,False,74.07336428443398,1080p,1080p_DLAA_vs_Quality
1380,23.0,0.4994869828224182,2241.638671875,14.62514750582775,0.5773878693580627,18.479652404785156,125.6,False,211.28216556310394,1080p,1080p_DLAA_vs_Quality
1390,23.167,0.5359423160552979,1401.669189453125,16.664348337904418,0.5187608003616333,14.579856872558594,124.8,False,267.1840820506202,1080p,1080p_DLAA_vs_Quality
1400,23.333,0.5518190860748291,1032.76318359375,17.990796132585288,0.45285335183143616,12.823070526123047,126.2,False,101.88995365124231,1080p,1080p_DLAA_vs_Quality
1410,23.5,0.5375090837478638,1292.2843017578125,17.017222921764304,0.48033440113067627,14.681105613708496,126.6,False,118.86779787271576,1080p,1080p_DLAA_vs_Quality
1420,23.667,0.5540362000465393,1153.3782958984375,17.51108586205231,0.45584744215011597,13.491814613342285,126.8,False,6.431152317917849,1080p,1080p_DLAA_vs_Quality
1430,23.833,0.5573090314865112,1212.7203369140625,17.293197002637612,0.47729063034057617,13.428279876708984,127.4,False,44.799804715384425,1080p,1080p_DLAA_vs_Quality
1440,24.0,0.5538961887359619,1395.8092041015625,16.682543030885483,0.5066857933998108,14.33493709564209,130.0,False,108.47491452860254,1080p,1080p_DLAA_vs_Quality
1450,24.167,0.5455198287963867,1492.90869140625,16.390471144496942,0.5042096972465515,14.987071990966797,131.6,False,71.74218748255066,1080p,1080p_DLAA_vs_Quality
1460,24.333,0.5630133748054504,1312.8167724609375,16.94876244269627,0.5089408159255981,14.186466217041016,134.9,False,63.40466309996907,1080p,1080p_DLAA_vs_Quality
1470,24.5,0.5748049020767212,1186.282470703125,17.388922478420934,0.5266514420509338,13.49219799041748,137.8,False,61.39947510395439,1080p,1080p_DLAA_vs_Quality
1480,24.667,0.5907251238822937,1089.5206298828125,17.758449029176283,0.5287007093429565,12.579473495483398,137.6,False,55.68536378329554,1080p,1080p_DLAA_vs_Quality
1490,24.833,0.6023402810096741,915.8920288085938,18.51236081584826,0.4843204617500305,11.651944160461426,133.8,False,77.30404664232543,1080p,1080p_DLAA_vs_Quality
1500,25.0,0.5713915824890137,1516.9554443359375,16.32107535890813,0.565156877040863,15.62724781036377,135.2,False,303.5077819810512,1080p,1080p_DLAA_vs_Quality
1510,25.167,0.5821192264556885,1349.1883544921875,16.830077769436972,0.5762489438056946,14.328656196594238,125.3,False,90.93835449869124,1080p,1080p_DLAA_vs_Quality
1520,25.333,0.5612301230430603,1241.250244140625,17.192210139433925,0.5321522951126099,14.250170707702637,138.3,False,27.915710472090495,1080p,1080p_DLAA_vs_Quality
1530,25.5,0.570892870426178,950.23974609375,18.35247168979435,0.45441001653671265,11.749585151672363,138.3,False,193.1822204739969,1080p,1080p_DLAA_vs_Quality
1540,25.667,0.594005823135376,792.6792602539062,19.139828654537663,0.36968085169792175,10.307501792907715,141.1,False,28.020263678405172,1080p,1080p_DLAA_vs_Quality
1550,25.833,0.5814352631568909,887.8614501953125,18.647351609792217,0.3694911003112793,10.726113319396973,142.6,False,37.56011961068009,1080p,1080p_DLAA_vs_Quality
1560,26.0,0.5226890444755554,1464.91162109375,16.472689366071986,0.47833508253097534,14.566892623901367,143.0,False,123.90014645488691,1080p,1080p_DLAA_vs_Quality
1570,26.167,0.4856369197368622,1848.80126953125,15.461901301762673,0.5186998248100281,17.61333465576172,143.2,False,138.2207031031021,1080p,1080p_DLAA_vs_Quality
1580,26.333,0.4544617235660553,1849.5029296875,15.46025337275915,0.5024585127830505,18.22256851196289,142.7,False,96.39654538985224,1080p,1080p_DLAA_vs_Quality
1590,26.5,0.4297749698162079,2116.466552734375,14.87468951312157,0.5406708717346191,19.968685150146484,141.9,False,158.6518554625277,1080p,1080p_DLAA_vs_Quality
1600,26.667,0.3911687135696411,2313.821044921875,14.487505940690905,0.5784114599227905,20.975975036621094,141.4,False,73.47631834518472,1080p,1080p_DLAA_vs_Quality
1610,26.833,0.39725160598754883,2080.233154296875,14.94968347083114,0.5499126315116882,19.896484375,144.8,False,113.95568850660823,1080p,1080p_DLAA_vs_Quality
1620,27.0,0.4117569029331207,1950.048095703125,15.230350379972473,0.5362637639045715,19.027273178100586,143.6,False,116.7560425316849,1080p,1080p_DLAA_vs_Quality
1630,27.167,0.41688957810401917,1848.3912353515625,15.462864603414534,0.5318797826766968,18.290788650512695,143.0,False,100.92517092688308,1080p,1080p_DLAA_vs_Quality
1640,27.333,0.4277004897594452,1453.7403564453125,16.505935140644944,0.4599539041519165,15.799260139465332,141.2,False,209.7363891819939,1080p,1080p_DLAA_vs_Quality
1650,27.5,0.44065916538238525,1053.9730224609375,17.902508660694593,0.36428433656692505,12.921810150146484,136.5,False,271.6709594883933,1080p,1080p_DLAA_vs_Quality
1660,27.667,0.49396663904190063,738.893798828125,19.444983391136212,0.2873428165912628,10.435700416564941,145.0,False,159.84570313250032,1080p,1080p_DLAA_vs_Quality
1670,27.833,0.4684431254863739,877.4378662109375,18.698639882281974,0.3066830039024353,11.696756362915039,146.4,False,118.27499390546217,1080p,1080p_DLAA_vs_Quality
