comparison,resolution,metric,n,pearson_r,pearson_p,spearman_rho,spearman_p,x_dw,y_dw,x_autocorr,y_autocorr,effective_n,x_autocorr_interpretation,y_autocorr_interpretation
4K_DLAA_vs_Performance,4K,ssim,807,0.0936036210798895,0.007795757706642791,0.048414414515693824,0.16943600080036636,0.0013248483991629546,0.002408150668122696,0.9993375758004185,0.9987959246659387,269.1674669838657,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Performance,4K,lpips,807,0.06036877498925246,0.08655704031423749,0.2720994499002763,3.64266256629773e-15,0.0013248483991629546,0.001447181332188711,0.9993375758004185,0.9992764093339056,269.1243367771628,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Performance,4K,flip,807,0.008959780679626397,0.7993891484529311,0.12094298794040574,0.000575218424978104,0.0013248483991629546,0.004370319025518775,0.9993375758004185,0.9978148404872406,269.25557593082584,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,ssim,790,-0.012743442614584571,0.7206228224221821,0.034603693553770375,0.3313716529833076,0.0018488364578078816,0.0026367781339211457,0.999075581771096,0.9986816109330394,263.5303492633365,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,lpips,790,0.07663993069403542,0.03125025087918566,0.09122847917233418,0.010304370430713961,0.0018488364578078816,0.005269069399669628,0.999075581771096,0.9973654653001652,263.6461013548558,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Performance,1080p,flip,790,0.0707189658136593,0.04691857064022028,0.041923304287692954,0.2392005334235744,0.0018488364578078816,0.006178290413334513,0.999075581771096,0.9969108547933327,263.68610697247095,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,ssim,764,0.10280549779532036,0.004448289954389629,0.11906313180815356,0.0009761304370486729,0.0005277327820179156,0.0025103895134847114,0.999736133608991,0.9987448052432576,254.79568340775984,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,lpips,764,0.1986801929666705,3.060538730855005e-08,0.20221361125639145,1.7154479384521495e-08,0.0005277327820179156,0.0003707529974872931,0.999736133608991,0.9998146235012564,254.70480810800942,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Balanced,4K,flip,764,0.07498934719727195,0.03824013983677165,0.13396611227994135,0.00020434314414310406,0.0005277327820179156,0.0024978050151406492,0.999736133608991,0.9987510974924296,254.7951487255003,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,ssim,803,0.0434474691943335,0.21875520650535227,0.07770799396147196,0.027670164251281062,0.004456502325910143,0.002597120527909761,0.9977717488370449,0.9987014397360451,267.98170698212914,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,lpips,803,0.0029562454866593688,0.9333414179572205,0.02202417363653309,0.5331478504631779,0.004456502325910143,0.009189149120892349,0.9977717488370449,0.9954054254395538,268.27680195512374,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1440p_DLAA_vs_Performance,1440p,flip,803,-0.0434232005648676,0.21901285382655356,-0.021703551825743708,0.5391272122608,0.004456502325910143,0.011060576028446007,0.9977717488370449,0.994469711985777,268.3606956569564,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,ssim,795,0.2765515943615685,2.0106687599222986e-15,0.29349086395840773,2.939899938496043e-17,0.0013648125269201674,0.0026552166577513904,0.9993175937365399,0.9986723916711243,265.1776703289743,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,lpips,795,-0.07612164142718597,0.03186949913849678,0.10440680006522024,0.003206099347598753,0.0013648125269201674,0.0019079154600806,0.9993175937365399,0.9990460422699597,265.1446243721309,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Quality,4K,flip,795,-0.13002599082711822,0.00023689411310344975,-0.07257370150782426,0.040781176196930044,0.0013648125269201674,0.005526400406787987,0.9993175937365399,0.997236799796606,265.30471187697674,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,ssim,795,0.18834246052620357,8.792947381423246e-08,0.20682999460695736,3.949074774753783e-09,0.0007728351800562012,0.002107433443344604,0.9996135824099719,0.9989462832783277,265.1272729609195,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,lpips,795,-0.08995140437280368,0.011167878983154406,-0.09521633639110687,0.007218825253814322,0.0007728351800562012,0.0024399837848489807,0.9996135824099719,0.9987800081075755,265.1419755278947,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
4K_DLAA_vs_Ultra_Performance,4K,flip,795,-0.1389817662057166,8.437386795664559e-05,-0.13569538972972545,0.00012415337498042565,0.0007728351800562012,0.00463474065498892,0.9996135824099719,0.9976826296725055,265.23905004625675,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,ssim,800,-0.018031909193381004,0.610567652942935,-0.01664446318085247,0.6383028944552052,0.0009537241518346606,0.0025583110803651123,0.9995231379240826,0.9987208444598175,266.82284854080524,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,lpips,800,0.06336297570417515,0.07326546844259668,0.12438964041154717,0.00042113303161513154,0.0009537241518346606,0.003199212882028591,0.9995231379240826,0.9984003935589857,266.8513694891481,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
1080p_DLAA_vs_Ultra_Performance,1080p,flip,800,0.023619721691885864,0.5046986290174131,0.07135208868560727,0.04363729238836493,0.0009537241518346606,0.007883110663357125,0.9995231379240826,0.9960584446683214,267.0599941757128,positive autocorrelation (values persist over time),positive autocorrelation (values persist over time)
