frame_index,timestamp,ssim,mse,psnr,lpips,flip,optical_flow,fps,fps_interpolated,resolution,comparison
1590,26.5,0.8482334017753601,103.3531723022461,27.98756549549339,0.15407614409923553,3.550034284591675,13.465270994550878,,,1080p,1080p_DLAA_vs_Balanced
1600,26.667,0.8421062231063843,99.35938262939453,28.158714765205126,0.12678936123847961,3.3086190223693848,3.9195632927036286,,,1080p,1080p_DLAA_vs_Balanced
1610,26.833,0.8169058561325073,144.7272491455078,26.525300533881428,0.16441136598587036,4.167025566101074,5.370040894492519,,,1080p,1080p_DLAA_vs_Balanced
1620,27.0,0.82598876953125,134.2688446044922,26.851051090780764,0.1482619345188141,3.965311288833618,2.7317810077506692,,,1080p,1080p_DLAA_vs_Balanced
1630,27.167,0.8212590217590332,159.05931091308594,26.11521264225413,0.15113578736782074,4.381630897521973,4.794189452989343,,,1080p,1080p_DLAA_vs_Balanced
1640,27.333,0.8209925293922424,169.97427368164062,25.826971668048447,0.1739044189453125,4.55863618850708,1.5903625490921343,,,1080p,1080p_DLAA_vs_Balanced
1650,27.5,0.8270140886306763,188.7103271484375,25.372846933428477,0.20594680309295654,4.898918628692627,9.074386597203755,,,1080p,1080p_DLAA_vs_Balanced
1660,27.667,0.8686861395835876,148.4895477294922,26.413844763942443,0.2080182433128357,4.694051742553711,45.92932128933046,,,1080p,1080p_DLAA_vs_Balanced
1670,27.833,0.8854116797447205,139.14527893066406,26.696118851539666,0.20488181710243225,4.781721591949463,12.626312256721093,,,1080p,1080p_DLAA_vs_Balanced
1680,28.0,0.8912771940231323,145.77102661132812,26.494091484993536,0.20306572318077087,4.696722984313965,23.193313599856396,,,1080p,1080p_DLAA_vs_Balanced
1690,28.167,0.8875860571861267,149.38026428222656,26.387871374146123,0.1935267448425293,3.9358394145965576,40.21072387843202,,,1080p,1080p_DLAA_vs_Balanced
1700,28.333,0.845280647277832,313.2500305175781,23.171892388916984,0.2472248375415802,5.032608985900879,85.77539062581133,,,1080p,1080p_DLAA_vs_Balanced
1710,28.5,0.7880891561508179,690.717041015625,19.73780190039472,0.2424311488866806,7.981152534484863,201.42285156388596,,,1080p,1080p_DLAA_vs_Balanced
1720,28.667,0.6880747079849243,579.0406494140625,20.503713080272703,0.2857173979282379,9.098971366882324,9.075195310655772,,,1080p,1080p_DLAA_vs_Balanced
1730,28.833,0.6719118356704712,854.0440063476562,18.816001116993238,0.2951578199863434,12.554698944091797,25.37835693500824,,,1080p,1080p_DLAA_vs_Balanced
1740,29.0,0.7275338768959045,836.3002319335938,18.907181436389425,0.31398534774780273,12.722386360168457,54.35815429989793,,,1080p,1080p_DLAA_vs_Balanced
1750,29.167,0.8011993169784546,242.78424072265625,24.278598678770212,0.25573602318763733,5.956700801849365,201.36529541130335,,,1080p,1080p_DLAA_vs_Balanced
1760,29.333,0.7883797287940979,241.4609832763672,24.302333960359455,0.2740422487258911,5.3810906410217285,1.6064453122340865,,,1080p,1080p_DLAA_vs_Balanced
1770,29.5,0.7932875156402588,254.47970581054688,24.07427206831359,0.2586970925331116,5.804437637329102,4.753814697041946,,,1080p,1080p_DLAA_vs_Balanced
1780,29.667,0.7946584820747375,248.8565673828125,24.171312545040394,0.27145230770111084,6.20316743850708,5.4704284674374435,,,1080p,1080p_DLAA_vs_Balanced
1790,29.833,0.7815454602241516,316.38214111328125,23.128684000588752,0.32982736825942993,6.780196666717529,5.1382446299094795,31.0,False,1080p,1080p_DLAA_vs_Balanced
1800,30.0,0.7828341126441956,284.4790954589844,23.59030002475556,0.2795543670654297,6.135556221008301,7.406829835060307,31.0,True,1080p,1080p_DLAA_vs_Balanced
1810,30.167,0.7877395749092102,252.46217346191406,24.108840441058874,0.26622867584228516,5.770942687988281,45.61331176740123,31.0,True,1080p,1080p_DLAA_vs_Balanced
1820,30.333,0.802303671836853,225.46910095214844,24.599933277601313,0.2380266934633255,5.284195423126221,16.71368408057225,31.0,True,1080p,1080p_DLAA_vs_Balanced
1830,30.5,0.8051796555519104,242.73782348632812,24.279429073561715,0.2609664499759674,5.31218147277832,9.52218628352631,31.0,True,1080p,1080p_DLAA_vs_Balanced
1840,30.667,0.8266059160232544,213.84378051757812,24.82983737213473,0.24430443346500397,4.9428510665893555,12.099212647136937,31.0,True,1080p,1080p_DLAA_vs_Balanced
1850,30.833,0.8490028381347656,197.3915557861328,25.17751790821661,0.22447191178798676,4.632441520690918,6.449127197882376,31.0,True,1080p,1080p_DLAA_vs_Balanced
1860,31.0,0.8513270020484924,203.62989807128906,25.042388169964084,0.21715079247951508,4.571718692779541,7.323547363845961,31.0,True,1080p,1080p_DLAA_vs_Balanced
1870,31.167,0.8564435243606567,192.68707275390625,25.282277817597745,0.20238232612609863,4.400982856750488,2.8378753664870544,31.0,True,1080p,1080p_DLAA_vs_Balanced
1880,31.333,0.8488609790802002,196.18380737304688,25.20417202160088,0.2093185931444168,4.429405212402344,1.6874084472767663,31.0,True,1080p,1080p_DLAA_vs_Balanced
1890,31.5,0.8394211530685425,208.23977661132812,24.94516671654743,0.22944854199886322,4.703608989715576,4.770309447629188,,,1080p,1080p_DLAA_vs_Balanced
1900,31.667,0.8478749394416809,174.64125061035156,25.709335281620753,0.1849905550479889,4.291062355041504,8.092681884069549,,,1080p,1080p_DLAA_vs_Balanced
1910,31.833,0.8456500172615051,172.76004028320312,25.756370642261217,0.1879555881023407,4.299716949462891,4.387420655012846,,,1080p,1080p_DLAA_vs_Balanced
1920,32.0,0.8414927124977112,151.8480682373047,26.316710895343725,0.18186479806900024,4.1016716957092285,1.9437255874249786,,,1080p,1080p_DLAA_vs_Balanced
1930,32.167,0.8515804409980774,138.18637084960938,26.726151496437183,0.15529052913188934,3.873915672302246,0.9125976552054738,,,1080p,1080p_DLAA_vs_Balanced
1940,32.333,0.8461405038833618,141.12777709960938,26.634678598433403,0.1705317348241806,3.925022840499878,4.786285402446765,,,1080p,1080p_DLAA_vs_Balanced
1950,32.5,0.8437342047691345,136.3395233154297,26.78458589628829,0.1584683656692505,3.8953309059143066,3.6506958023400102,,,1080p,1080p_DLAA_vs_Balanced
1960,32.667,0.8319870829582214,144.33946228027344,26.536952778162643,0.1708575189113617,4.090581893920898,9.402282716880165,,,1080p,1080p_DLAA_vs_Balanced
1970,32.833,0.8390352129936218,137.45574951171875,26.74917450599006,0.15509940683841705,3.9842395782470703,9.142860414038154,,,1080p,1080p_DLAA_vs_Balanced
1980,33.0,0.8340098261833191,137.05545043945312,26.7618404956802,0.16501666605472565,4.033210754394531,8.801666261430327,,,1080p,1080p_DLAA_vs_Balanced
1990,33.167,0.837457537651062,135.3496551513672,26.816232072707983,0.15569444000720978,4.046512126922607,6.835845948205758,,,1080p,1080p_DLAA_vs_Balanced
2000,33.333,0.8356592059135437,135.356689453125,26.816006369949328,0.17036254703998566,4.090379238128662,3.881744386214862,,,1080p,1080p_DLAA_vs_Balanced
2010,33.5,0.8393091559410095,137.8580322265625,26.736482857467706,0.16267021000385284,4.109622955322266,5.237396240491023,,,1080p,1080p_DLAA_vs_Balanced
2020,33.667,0.8421850204467773,141.1572265625,26.63377244053561,0.1699986457824707,4.155077934265137,1.9588470468229957,,,1080p,1080p_DLAA_vs_Balanced
2030,33.833,0.8493350744247437,151.82847595214844,26.317271282473115,0.17493122816085815,4.259262561798096,3.3508148193417924,,,1080p,1080p_DLAA_vs_Balanced
2040,34.0,0.8543034791946411,156.70936584472656,26.179854077105446,0.1777857542037964,4.224313259124756,1.7802734380093455,,,1080p,1080p_DLAA_vs_Balanced
2050,34.167,0.8690215945243835,145.55555725097656,26.500515695928392,0.14542804658412933,3.9304089546203613,1.8718566889383936,,,1080p,1080p_DLAA_vs_Balanced
2060,34.333,0.8757997155189514,137.68350219726562,26.741984564420548,0.1554146111011505,3.7520511150360107,4.017852783241196,,,1080p,1080p_DLAA_vs_Balanced
2070,34.5,0.8822475671768188,131.6059112548828,26.93804964236473,0.16012918949127197,3.6028945446014404,6.423538208291085,,,1080p,1080p_DLAA_vs_Balanced
2080,34.667,0.8902370929718018,123.44276428222656,27.21614722447656,0.1587173044681549,3.465322256088257,5.100677490689698,,,1080p,1080p_DLAA_vs_Balanced
2090,34.833,0.8855565190315247,125.27362060546875,27.152207314668182,0.20490124821662903,3.6282999515533447,8.278194428550982,,,1080p,1080p_DLAA_vs_Balanced
2100,35.0,0.8994781970977783,107.76570129394531,27.80599801399064,0.15261414647102356,3.3404014110565186,6.652030945463196,,,1080p,1080p_DLAA_vs_Balanced
2110,35.167,0.913883626461029,93.99858093261719,28.399590636276347,0.13621658086776733,3.214442253112793,4.420120239804547,,,1080p,1080p_DLAA_vs_Balanced
2120,35.333,0.907921552658081,95.33232116699219,28.33840193443742,0.13895229995250702,3.343886613845825,9.097446441911785,,,1080p,1080p_DLAA_vs_Balanced
2130,35.5,0.8969317078590393,103.18551635742188,27.994616190756393,0.14127501845359802,3.5420331954956055,8.77566146836071,,,1080p,1080p_DLAA_vs_Balanced
2140,35.667,0.9067632555961609,93.44347381591797,28.42531385647517,0.1305505931377411,3.359987497329712,1.0096282963895788,,,1080p,1080p_DLAA_vs_Balanced
2150,35.833,0.9084125757217407,87.03356170654297,28.733936041886654,0.10973268002271652,3.1626570224761963,1.5882263185548595,,,1080p,1080p_DLAA_vs_Balanced
2160,36.0,0.9045878648757935,82.72268676757812,28.954557293469602,0.11539755761623383,2.9358510971069336,9.572196960498374,,,1080p,1080p_DLAA_vs_Balanced
2170,36.167,0.8974154591560364,84.13114929199219,28.881235391368826,0.13702654838562012,3.0243523120880127,8.820648193628529,,,1080p,1080p_DLAA_vs_Balanced
2180,36.333,0.8982954025268555,78.81140899658203,29.16491268941792,0.129318505525589,2.9286603927612305,14.706085204839113,,,1080p,1080p_DLAA_vs_Balanced
2190,36.5,0.8984583020210266,81.77244567871094,29.004733738913334,0.14080919325351715,3.0191965103149414,11.440544128305632,,,1080p,1080p_DLAA_vs_Balanced
2200,36.667,0.8992449641227722,88.10174560546875,28.680958474693448,0.15665870904922485,3.1836097240448,8.690444945633871,,,1080p,1080p_DLAA_vs_Balanced
2210,36.833,0.8970065116882324,100.61402893066406,28.10421820879678,0.1554427295923233,3.3416049480438232,3.518974303587669,,,1080p,1080p_DLAA_vs_Balanced
2220,37.0,0.8928471803665161,114.18183135986328,27.55483356501812,0.16469618678092957,3.5444564819335938,2.3022995002147297,,,1080p,1080p_DLAA_vs_Balanced
2230,37.167,0.88630610704422,117.86802673339844,27.416843479393926,0.1800491213798523,3.759753465652466,1.4628524787409702,,,1080p,1080p_DLAA_vs_Balanced
2240,37.333,0.8774636387825012,116.23267364501953,27.477521330794552,0.18921318650245667,3.8564021587371826,8.661903382104583,,,1080p,1080p_DLAA_vs_Balanced
2250,37.5,0.8665305376052856,123.71206665039062,27.20668298877448,0.20449857413768768,4.043362617492676,5.6844787610720005,,,1080p,1080p_DLAA_vs_Balanced
2260,37.667,0.8665458559989929,122.05644226074219,27.265196540138945,0.22640231251716614,4.230747699737549,4.54856109697981,,,1080p,1080p_DLAA_vs_Balanced
2270,37.833,0.8611114621162415,119.69036865234375,27.350211562378583,0.2464800477027893,4.294415473937988,7.429977415747246,,,1080p,1080p_DLAA_vs_Balanced
2280,38.0,0.8547474145889282,110.70022583007812,27.689318540211953,0.2355368435382843,4.220437049865723,7.107589720639055,,,1080p,1080p_DLAA_vs_Balanced
2290,38.167,0.8474458456039429,99.2240982055664,28.164632003396143,0.22666998207569122,4.042133808135986,3.812873838781954,,,1080p,1080p_DLAA_vs_Balanced
2300,38.333,0.8412506580352783,101.01837158203125,28.086799974700213,0.21375557780265808,4.125698089599609,0.17731475959304532,,,1080p,1080p_DLAA_vs_Balanced
2310,38.5,0.8208717107772827,140.7299346923828,26.646938747412324,0.2950912117958069,4.979707717895508,8.801300051807956,,,1080p,1080p_DLAA_vs_Balanced
2320,38.667,0.8153085112571716,135.81729125976562,26.80125296220526,0.24575062096118927,4.836381435394287,9.082382205428502,,,1080p,1080p_DLAA_vs_Balanced
2330,38.833,0.7953471541404724,142.42039489746094,26.595081752384388,0.24968688189983368,4.915564060211182,15.426124577850743,,,1080p,1080p_DLAA_vs_Balanced
2340,39.0,0.7703242301940918,166.16114807128906,25.92550876622866,0.27858537435531616,5.363348484039307,18.696014409632966,,,1080p,1080p_DLAA_vs_Balanced
2350,39.167,0.7441572546958923,177.9529266357422,25.627752260087895,0.2786872982978821,5.483438491821289,12.997909551757203,,,1080p,1080p_DLAA_vs_Balanced
2360,39.333,0.7263223528862,189.63372802734375,25.351647779003827,0.2787553071975708,5.483201503753662,5.534805303278631,,,1080p,1080p_DLAA_vs_Balanced
2370,39.5,0.7296299934387207,200.35748291015625,25.112747938551063,0.3049073815345764,5.596535682678223,0.6531524677394884,,,1080p,1080p_DLAA_vs_Balanced
2380,39.667,0.7236030101776123,192.07745361328125,25.296039712587095,0.3183949291706085,5.552273273468018,1.8857421871968256,,,1080p,1080p_DLAA_vs_Balanced
2390,39.833,0.7477707266807556,179.7104949951172,25.585069204569084,0.3762282729148865,5.562625408172607,3.046432495369686,,,1080p,1080p_DLAA_vs_Balanced
2400,40.0,0.7753924131393433,144.23526000976562,26.54008919099126,0.33834728598594666,4.8386430740356445,0.7036361682156098,,,1080p,1080p_DLAA_vs_Balanced
2410,40.167,0.8094490766525269,111.53949737548828,27.656516777461114,0.2696540951728821,4.194743633270264,4.89646911557449,,,1080p,1080p_DLAA_vs_Balanced
2420,40.333,0.8686436414718628,81.04307556152344,29.04364446851652,0.18928252160549164,3.430284023284912,0.6636428836465313,,,1080p,1080p_DLAA_vs_Balanced
2430,40.5,0.8626706004142761,119.21927642822266,27.367338792089072,0.21605607867240906,4.2817254066467285,10.685592652720231,,,1080p,1080p_DLAA_vs_Balanced
2440,40.667,0.861904501914978,194.92198181152344,25.232195425756785,0.23296605050563812,5.500020980834961,0.07203674214336786,,,1080p,1080p_DLAA_vs_Balanced
2450,40.833,0.8911897540092468,84.91730499267578,28.840841582917804,0.16176725924015045,3.6138064861297607,42.8970565778597,,,1080p,1080p_DLAA_vs_Balanced
2460,41.0,0.8585280179977417,108.9480209350586,27.7586101526948,0.19593855738639832,4.308160781860352,12.32280731342449,,,1080p,1080p_DLAA_vs_Balanced
2470,41.167,0.8565210103988647,95.63063049316406,28.324833417768374,0.17371757328510284,3.8099277019500732,10.429252625555847,,,1080p,1080p_DLAA_vs_Balanced
2480,41.333,0.8347311019897461,116.7659912109375,27.45763990524043,0.19935956597328186,4.106995582580566,6.017768860185811,,,1080p,1080p_DLAA_vs_Balanced
2490,41.5,0.839764416217804,101.9151611328125,28.048415654135876,0.17603111267089844,3.8378522396087646,11.033386230154164,,,1080p,1080p_DLAA_vs_Balanced
2500,41.667,0.8327649831771851,124.02522277832031,27.19570345064478,0.19640100002288818,4.311439037322998,12.357971192256258,,,1080p,1080p_DLAA_vs_Balanced
2510,41.833,0.8505622744560242,132.76812744140625,26.89986530848453,0.19753214716911316,4.450743198394775,15.21615600647769,,,1080p,1080p_DLAA_vs_Balanced
2520,42.0,0.8730608820915222,124.40129852294922,27.182554472461632,0.1837083250284195,4.340333938598633,21.121124269094423,,,1080p,1080p_DLAA_vs_Balanced
2530,42.167,0.8780426383018494,111.9596939086914,27.640186584080837,0.1658126413822174,3.8609137535095215,23.234436035956833,,,1080p,1080p_DLAA_vs_Balanced
2540,42.333,0.8770970702171326,118.1966552734375,27.40475173805264,0.16678184270858765,3.6017274856567383,24.115966798304413,,,1080p,1080p_DLAA_vs_Balanced
2550,42.5,0.8766627907752991,121.33866119384766,27.290811620790002,0.18934132158756256,3.581986904144287,17.090270997039653,,,1080p,1080p_DLAA_vs_Balanced
2560,42.667,0.8839138746261597,94.75865936279297,28.36461453133982,0.18038275837898254,3.5023069381713867,13.828918456499906,,,1080p,1080p_DLAA_vs_Balanced
2570,42.833,0.8768922686576843,102.64555358886719,28.017402195689314,0.19693788886070251,3.7637364864349365,2.7383728034847366,,,1080p,1080p_DLAA_vs_Balanced
2580,43.0,0.864216685295105,116.66584014892578,27.461366479804305,0.21843412518501282,4.089554309844971,12.180603028975895,,,1080p,1080p_DLAA_vs_Balanced
2590,43.167,0.8543223142623901,131.0297088623047,26.95710584814073,0.22624671459197998,4.305103778839111,15.57704162864033,,,1080p,1080p_DLAA_vs_Balanced
2600,43.333,0.8497840166091919,140.3139190673828,26.65979605917109,0.2232801467180252,4.34238862991333,15.115402223121038,,,1080p,1080p_DLAA_vs_Balanced
2610,43.5,0.8372353911399841,168.4310760498047,25.866581376482713,0.23210284113883972,4.67354154586792,18.820678712044696,,,1080p,1080p_DLAA_vs_Balanced
2620,43.667,0.8499410152435303,131.37289428710938,26.945745928730418,0.18117888271808624,4.093207359313965,13.108566283477927,,,1080p,1080p_DLAA_vs_Balanced
2630,43.833,0.8410502672195435,156.75265502929688,26.178654553536237,0.1705595701932907,4.155027866363525,4.424316406280155,,,1080p,1080p_DLAA_vs_Balanced
2640,44.0,0.8299424052238464,180.7653045654297,25.559652836319984,0.1904512345790863,4.466290473937988,5.213607789552839,,,1080p,1080p_DLAA_vs_Balanced
2650,44.167,0.8405976891517639,163.128173828125,26.005513864529426,0.1810648888349533,4.368736743927002,1.5348052975284645,,,1080p,1080p_DLAA_vs_Balanced
2660,44.333,0.8299479484558105,182.54148864746094,25.517187729364046,0.18047408759593964,4.447324275970459,18.612701420475503,,,1080p,1080p_DLAA_vs_Balanced
2670,44.5,0.8238189220428467,193.81065368652344,25.25702714520041,0.17616450786590576,4.66500997543335,22.72946167331824,,,1080p,1080p_DLAA_vs_Balanced
2680,44.667,0.8289381861686707,177.70274353027344,25.63386227993048,0.16912849247455597,4.092739582061768,10.128646850751949,,,1080p,1080p_DLAA_vs_Balanced
2690,44.833,0.8124008178710938,213.9849395751953,24.82697152423162,0.189529687166214,4.5474653244018555,13.91383361854784,,,1080p,1080p_DLAA_vs_Balanced
2700,45.0,0.8096725940704346,193.9810028076172,25.253211607304852,0.1665971875190735,4.300206661224365,2.852249145308406,,,1080p,1080p_DLAA_vs_Balanced
2710,45.167,0.8227129578590393,144.59864807128906,26.529161283376403,0.13365699350833893,3.6069812774658203,0.4011993388751307,,,1080p,1080p_DLAA_vs_Balanced
2720,45.333,0.8046191930770874,170.49468994140625,25.813695034341603,0.14447113871574402,3.9874820709228516,13.414855959322352,,,1080p,1080p_DLAA_vs_Balanced
2730,45.5,0.7859024405479431,211.7202911376953,24.87317878347624,0.1737859696149826,4.5718536376953125,18.255630495246493,,,1080p,1080p_DLAA_vs_Balanced
2740,45.667,0.7764991521835327,245.76564025878906,24.225591954544793,0.1936814785003662,5.006409168243408,16.804275514224713,,,1080p,1080p_DLAA_vs_Balanced
2750,45.833,0.7740699648857117,274.3133850097656,23.748333615242018,0.20601898431777954,5.526496887207031,26.94741821487247,,,1080p,1080p_DLAA_vs_Balanced
2760,46.0,0.7690950036048889,291.6884765625,23.481610886339823,0.2228083312511444,5.780816078186035,7.710205080395099,,,1080p,1080p_DLAA_vs_Balanced
2770,46.167,0.7823545336723328,258.50665283203125,24.006086364512527,0.18854455649852753,5.070366859436035,4.6112976089736435,,,1080p,1080p_DLAA_vs_Balanced
2780,46.333,0.815743088722229,230.12635803222656,24.51113996469747,0.17265641689300537,4.609200477600098,6.260467530077847,,,1080p,1080p_DLAA_vs_Balanced
2790,46.5,0.7904730439186096,254.3212127685547,24.07697774958381,0.23025496304035187,5.048957347869873,20.516418457301313,,,1080p,1080p_DLAA_vs_Balanced
2800,46.667,0.8205553293228149,201.4349822998047,25.08945466147449,0.18933075666427612,4.487021446228027,4.271118162351911,,,1080p,1080p_DLAA_vs_Balanced
2810,46.833,0.8315532207489014,174.0548095703125,25.72394332437561,0.16454452276229858,4.204319000244141,8.681732178274729,,,1080p,1080p_DLAA_vs_Balanced
2820,47.0,0.8149813413619995,198.95523071289062,25.143249992408315,0.17920362949371338,4.496842384338379,12.74584961003876,,,1080p,1080p_DLAA_vs_Balanced
2830,47.167,0.8141067624092102,226.94271850585938,24.571641079747945,0.1953078806400299,4.7564311027526855,9.153961183560483,,,1080p,1080p_DLAA_vs_Balanced
2840,47.333,0.8237901926040649,220.71876525878906,24.692411029128852,0.18145345151424408,4.591086387634277,22.396270751606096,,,1080p,1080p_DLAA_vs_Balanced
2850,47.5,0.8283851742744446,248.6337890625,24.175202124020693,0.19928987324237823,4.753347873687744,34.07141113211463,,,1080p,1080p_DLAA_vs_Balanced
2860,47.667,0.8213248252868652,303.8836364746094,23.30373046046658,0.1817876547574997,5.141754627227783,30.715911865446742,,,1080p,1080p_DLAA_vs_Balanced
2870,47.833,0.8305456042289734,294.95196533203125,23.433290665501904,0.17144271731376648,4.9008402824401855,21.78579711960714,,,1080p,1080p_DLAA_vs_Balanced
2880,48.0,0.8080868721008301,328.0360107421875,22.971588390825254,0.17307215929031372,5.466919898986816,46.562438964755756,,,1080p,1080p_DLAA_vs_Balanced
2890,48.167,0.802632212638855,326.1375427246094,22.99679566172163,0.1731027364730835,5.6098175048828125,34.72583007671375,,,1080p,1080p_DLAA_vs_Balanced
2900,48.333,0.8027286529541016,291.8440246582031,23.479295550652672,0.18149811029434204,5.601494312286377,27.270111087108944,,,1080p,1080p_DLAA_vs_Balanced
2910,48.5,0.8108528852462769,258.6336669921875,24.003953034432698,0.17010368406772614,5.363175392150879,28.442443848793005,,,1080p,1080p_DLAA_vs_Balanced
2920,48.667,0.8045750260353088,194.17918395996094,25.248776892396272,0.1691470891237259,4.830081462860107,19.504852298957246,,,1080p,1080p_DLAA_vs_Balanced
2930,48.833,0.8025603294372559,169.85081481933594,25.830127262312335,0.16323673725128174,4.65003776550293,25.302215578724486,,,1080p,1080p_DLAA_vs_Balanced
2940,49.0,0.8046055436134338,165.30445861816406,25.94795793278607,0.1548130214214325,4.5792646408081055,8.883514408777103,,,1080p,1080p_DLAA_vs_Balanced
2950,49.167,0.7977255582809448,201.58544921875,25.0862118007889,0.16304531693458557,5.0846757888793945,23.30755615301257,,,1080p,1080p_DLAA_vs_Balanced
2960,49.333,0.7939445376396179,209.10723876953125,24.927112936014197,0.1742715686559677,5.200851917266846,23.306182863416268,,,1080p,1080p_DLAA_vs_Balanced
2970,49.5,0.782658576965332,249.8905792236328,24.15330477163679,0.19514279067516327,5.690802574157715,34.075164796321815,,,1080p,1080p_DLAA_vs_Balanced
2980,49.667,0.7951605916023254,248.53219604492188,24.17697703577531,0.19407647848129272,5.646294593811035,17.944976808207855,,,1080p,1080p_DLAA_vs_Balanced
2990,49.833,0.7933362722396851,272.583251953125,23.775811924499138,0.19374829530715942,5.902510643005371,24.231781005078574,,,1080p,1080p_DLAA_vs_Balanced
3000,50.0,0.7845696210861206,337.8190002441406,22.84396288548471,0.21934927999973297,6.531010627746582,32.713562011509566,,,1080p,1080p_DLAA_vs_Balanced
3010,50.167,0.7991264462471008,301.6457214355469,23.335831912357442,0.205936461687088,6.168715953826904,19.084960933728894,,,1080p,1080p_DLAA_vs_Balanced
3020,50.333,0.7909116744995117,344.6178894042969,22.75742542579138,0.2204047441482544,6.62839412689209,21.40353393395526,,,1080p,1080p_DLAA_vs_Balanced
3030,50.5,0.7906438112258911,332.9709777832031,22.90673979427329,0.21863530576229095,6.482269763946533,4.288024901168342,,,1080p,1080p_DLAA_vs_Balanced
3040,50.667,0.7959041595458984,272.5599060058594,23.776183900774747,0.19437316060066223,5.89698600769043,7.389923094708422,,,1080p,1080p_DLAA_vs_Balanced
3050,50.833,0.8092871308326721,244.08135986328125,24.255457466191956,0.19796238839626312,5.636211395263672,3.080291747732929,,,1080p,1080p_DLAA_vs_Balanced
3060,51.0,0.8193663358688354,276.0224304199219,23.72135985281751,0.21459561586380005,6.075308799743652,7.120574952245363,,,1080p,1080p_DLAA_vs_Balanced
3070,51.167,0.8411773443222046,240.32765197753906,24.32276617486599,0.19695188105106354,5.774106025695801,27.170288087517463,,,1080p,1080p_DLAA_vs_Balanced
3080,51.333,0.8658603429794312,146.7470703125,26.46510921202538,0.17166006565093994,4.420472621917725,2.6300659164068634,,,1080p,1080p_DLAA_vs_Balanced
3090,51.5,0.8601638078689575,152.6038055419922,26.29514996939217,0.1724328249692917,4.566776752471924,5.712127683621816,,,1080p,1080p_DLAA_vs_Balanced
3100,51.667,0.8513424396514893,170.42112731933594,25.815569270720072,0.18934226036071777,4.6537089347839355,22.083679198059144,,,1080p,1080p_DLAA_vs_Balanced
3110,51.833,0.8505774736404419,159.61378479003906,26.100099650829826,0.17770171165466309,4.407110214233398,9.965637206554561,,,1080p,1080p_DLAA_vs_Balanced
3120,52.0,0.8314624428749084,203.4457550048828,25.046317283507054,0.19546708464622498,4.896907806396484,13.658355712477544,,,1080p,1080p_DLAA_vs_Balanced
3130,52.167,0.8294659852981567,199.205322265625,25.13779423368011,0.17574110627174377,4.946070671081543,1.1809997621954835,,,1080p,1080p_DLAA_vs_Balanced
3140,52.333,0.8433048725128174,162.96144104003906,26.00995504467297,0.15975770354270935,4.595368385314941,7.551361087358885,,,1080p,1080p_DLAA_vs_Balanced
3150,52.5,0.8408284187316895,159.1337890625,26.113179571775476,0.16189458966255188,4.6538591384887695,9.653991701005054,,,1080p,1080p_DLAA_vs_Balanced
3160,52.667,0.826187789440155,194.702880859375,25.23707983399889,0.18898223340511322,5.144052505493164,6.019927973572635,,,1080p,1080p_DLAA_vs_Balanced
3170,52.833,0.8318819403648376,183.81959533691406,25.48688555161224,0.18081343173980713,4.990743637084961,6.175720216128923,,,1080p,1080p_DLAA_vs_Balanced
3180,53.0,0.8143033385276794,219.45457458496094,24.717357226165216,0.20246680080890656,5.342929363250732,2.8385620095784247,,,1080p,1080p_DLAA_vs_Balanced
3190,53.167,0.7972980737686157,264.0609436035156,23.9137618999726,0.21380022168159485,5.8778076171875,4.959014887353419,,,1080p,1080p_DLAA_vs_Balanced
3200,53.333,0.7708774209022522,337.5161437988281,22.84785810382143,0.23370295763015747,6.66116189956665,18.957305917996166,,,1080p,1080p_DLAA_vs_Balanced
3210,53.5,0.8121925592422485,195.8168487548828,25.212303036027333,0.1962423175573349,5.347984313964844,22.488342291484685,,,1080p,1080p_DLAA_vs_Balanced
3220,53.667,0.8026084303855896,232.9563751220703,24.458057609475805,0.21867188811302185,5.600069522857666,5.867446906867656,,,1080p,1080p_DLAA_vs_Balanced
3230,53.833,0.8162134885787964,214.5843963623047,24.81482222082918,0.22154301404953003,5.481164932250977,17.50375366829752,,,1080p,1080p_DLAA_vs_Balanced
3240,54.0,0.82082599401474,187.04901123046875,25.41124944074324,0.20078223943710327,5.026858806610107,22.001235969089777,,,1080p,1080p_DLAA_vs_Balanced
3250,54.167,0.8138955235481262,184.63717651367188,25.467612106071115,0.18961216509342194,5.01970911026001,15.230300910091273,,,1080p,1080p_DLAA_vs_Balanced
3260,54.333,0.8239632844924927,166.39871215820312,25.919304001196373,0.17476588487625122,4.671511650085449,12.643142706274489,,,1080p,1080p_DLAA_vs_Balanced
3270,54.5,0.8075174689292908,188.8653106689453,25.369281634993875,0.18591205775737762,4.90878438949585,4.274841313211766,,,1080p,1080p_DLAA_vs_Balanced
3280,54.667,0.8035328984260559,191.46514892578125,25.309906269844433,0.19020135700702667,4.897800922393799,6.128585821597625,,,1080p,1080p_DLAA_vs_Balanced
3290,54.833,0.827307939529419,137.8540802001953,26.73660736003153,0.15991327166557312,4.310845375061035,22.36952210169798,,,1080p,1080p_DLAA_vs_Balanced
3300,55.0,0.8024258613586426,172.63185119628906,25.759594332047605,0.18443191051483154,4.764101982116699,1.9708709772502004,,,1080p,1080p_DLAA_vs_Balanced
3310,55.167,0.776452362537384,208.6884307861328,24.935819874373955,0.18053263425827026,5.145884990692139,0.2359008863239751,,,1080p,1080p_DLAA_vs_Balanced
